"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
"Pete's Diagnostics",,d3ff99e080985c9c8e25389dfa74835e8c9be508,,,"PAM - Pete's Test",,,(1982)(Atari),,,,,,,,,,,,,,,
"Pitfall II - The Lost Caverns",,69e4d56e1b202824f602f5e320dfc5d23cb4ba2e,,,"Pitfall II - Lost Caverns",,,(1984)(Activision)[o],,,,,,,,,,,,,,,
"Pitfall II - The Lost Caverns",,b051f0fb2e816787ab6eed0cb008b9f8cc9963dc,,,"Pitfall II - Lost Caverns",,,(1984)(Activision),,,,,,,,,,,,,,,
Pitfall!,,0f355115ee9217bbdfbbb4b2bd4e1366c21654b9,,,,,,(1984)(Activision)[o],,,,,,,,,,,,,,,
Pitfall!,,d1c7dc3de097a4bfab82235acec69a97e6e05f18,,,,,,(1984)(Activision),,,,,,,,,,,,,,,
Pitfall!,,5b39c6bbff1b5a38236d59e7bf68f9605654d985,,,,,,"(1982) (Activision) [h1] (Two Port)",,,,,,,,,,,,,,,
"Pole Position",,d504764c5894ee99c0b5e2024cbe833ebba3ab17,,,,,,(1983)(Atari),,,,,,,,,,,,,,,
Popeye,,6bb08ce601efcd89be0f7a6de74ade07579c3dc7,,,,,,"(1984)(Parker Brothers)[b]",,,,,,,,,,,,,,,
Popeye,,e615aaa0c1d56ac83b91f6087970fa708d6433bf,,,,,,"(1984)(Parker Brothers)",,,,,,,,,,,,,,,
"Public Domain",,edfe72128d550bde5d45b8494e47244986b2702e,,,"Hello There James",,,"(1999) (PD)",,,,,,,,,,,,,,,
"Public Domain",,d6c6ad373b150c1f752cbecb8b94ab2640af3de9,,,"Hello World",,,"(200x)(Boris, Dan)(PD)",,,,,,,,,,,,,,,
"Public Domain",,626b398cc2103db6e6b57027e5091d0755506236,,,"DEBUG52 V1.10 by Jeffry Johnston",,,"(2002) (PD)",,,,,,,,,,,,,,,
"Public Domain",,b60248328658ceee318cc9596e3875080395a4fa,,,"Crystal Castles V0.6 by Clay Cowgill",,,"(2002) (PD) [b1]",,,,,,,,,,,,,,,
"Public Domain",,74b298df85cdf128e866988cbb7369ae4a3ccdae,,,"Crystal Castles V0.6 by Clay Cowgill",,,"(2002) (PD)",,,,,,,,,,,,,,,
