"Group","SHA1","ID","Folder","FileName","Title","TransliteratedName","SortTitle","Version","Year","Publisher","Zone","DumpStatus","DumpInfo","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack"
"1 Across 2 Down",,d7f2ddbd23bdf40a35cadf1afa7ab4de33bd2e98,,,,,,"Copyright Licenceware; (Disk 1 of 2)",1990/12,"Amiganuts United",,,[AMOS],,,,,,,,,,
"Oath, The",,4b4ba2736dea82f2a5493f9f41613f38c59c0f43,,,"The Oath",,"Oath, The",,1991,Attic,,b,"b doscopy",,"+38 LGD",,,VF,,,,,
"Oberon 69",,bd16a1addb4c720027d7bc382c940eeeec87dfe5,,,,,,,1990,GLL,,,,,"+3 LGD - Masters",,,Odyssey,,,,,
"Oberon 69",,4a61ba8b934cd5cc0444de735dae3d313b2311c5,,,,,,,1990,GLL,,,,,,,,,,,,,
Obitus,,a2d0d62455a2c461f2e7d6e12da9f15b87210ad3,,,,,,,1990,Psygnosis,,,"[intro disk]",,,,,,,,,,
Obitus,,6da0dbbf7cc9c4295ef8166490b435747e2224e2,,,,,,"(Disk 2 of 3)",1990,Psygnosis,,,,,,,,"RZR - CLS",,,,,
Obitus,,1b68709c59f64d70d88d210518a46394a6b054f8,,,,,,"(Disk 3 of 3)",1990,Psygnosis,,,,,,,,"RZR - CLS",,,,,
Obitus,,2fa482895cf3a77fecd11ac1ae318dbde39d7243,,,,,,"(Disk 1 of 3)",1990,Psygnosis,,,,,,,,"RZR - CLS",,,,,
Obliterator,,42131ec29378b8cd3b230b83f085530d8711c799,,,,,,,1988,Psygnosis,,,,,,,,Blizzard,,,,,
Obsession,,4ce2648874a0eaf38afac661543c9409e37c83e8,,,,,,"(Disk 1 of 2)",1995,"Unique Development",,,,,"+2 ATX",,,HF,,,,,
Obsession,,0a20555393a111c744aa356a05506eafa20b71a1,,,,,,"(Disk 2 of 2)",1995,"Unique Development",,,,,,,,HF,,,,,
Obstickle,,d78390b612514b2c67f02c92bdca31ac5e8b835d,,,,,,"Copyright Licenceware",1991,"Lavery, Malcolm - F1 Licenceware",,,[AMOS],,,,,,,,,,
"Official Everton FC Intelligensia, The",,5d544ffe389991e00b36a3768392584e196cf46f,,,"The Official Everton FC Intelligensia",,"Official Everton FC Intelligensia, The",,1990,Amfas,,,,,,,,SCX,,"Barna Byte Busters",,,
"Official Rangers Football Club Game, The",,b3a1ed08bbd76dae4b72fe960500fb658a7a44e4,,,"The Official Rangers Football Club Game",,"Official Rangers Football Club Game, The","(Disk 1 of 2)",1993,Indi,,,,,,,,,,,,,
"Official Rangers Football Club Game, The",,cb7d73cc5977f46055a51641838dacbbc0d51f21,,,"The Official Rangers Football Club Game",,"Official Rangers Football Club Game, The","(Disk 2 of 2)",1993,Indi,,,,,,,,,,,,,
"Ogre v1.06",,d028df5ac1d2ee525701d17131caa6a463be3445,,,Ogre,,,"v 1.06",1986,Origin,,a,"a crack",,,,,1,,,,,
"Oh No! More Lemmings",,e273278f2ca50ddec2e133aa7e2dfff5ead3d01a,,,,,,,1991,Psygnosis,,,,FLT,"+18 LGD",,,FLT,,,,,
"Oil Imperium v1.0",,05866f6227df7ac029ed519c4437e5311a248d02,,,"Oil Imperium",,,"v 1.0; (Disk 1 of 2)",1989,reLINE,de,,,,,,,QTX,,,,,
"Oil Imperium v1.0",,fbaa856f633a91c9e61e595c45f6dc04f64c7830,,,"Oil Imperium",,,"v 1.0; (Disk 2 of 2)",1989,reLINE,de,a,"a 1",,,,,QTX,,,,,
"Oil Imperium v1.1e",,f29520b0c4b61f7553c0a33de4c72d6fd389ba49,,,"Oil Imperium",,,"v 1.1e; (Disk 2 of 2)",1989,reLINE,,,,,,,,QTX,,,,,
"Oil Imperium v1.1e",,b7ce061989cdc50485bf0ff9d433cf9322171277,,,"Oil Imperium",,,"v 1.1e; (Disk 1 of 2)",1989,reLINE,,a,"a 1",,,,,QTX,,,,,
Oilmania,,fcff4613e67b0f33df5f5419d44b0ab7bff5aeae,,,,,,"(Disk 1 of 2)",1990,"Soft Company X",,,,,"+6 Defjam",,,TT,,,,,
Oilmania,,49558175775a50a2e4d42697324e4aaaba53c420,,,,,,"(Disk 2 of 2)",1990,"Soft Company X",,,,,"+6 Defjam",,,TT,,,,,
"Oldtimer - Erlebte Geschichte Teil II",,888e96d29f2aea973e4be4f9803f4954603f56e8,,,,,,"(Disk 6 of 8)",1994,"Max Design",de,,,,,,,,,,,,
"Oldtimer - Erlebte Geschichte Teil II",,bbf4e63310a47671c4d0aa5d1aca7607192e7531,,,,,,"(Disk 4 of 8)",1994,"Max Design",de,,,,,,,PDY,,,,,
"Oldtimer - Erlebte Geschichte Teil II",,bc071516816f82d272a060076e3132e38b274c30,,,,,,,1994,"Max Design",de,,"[save disk]",,,,,,,,,,
"Oldtimer - Erlebte Geschichte Teil II",,ba353a9c86dd83b20513e61ab4cfedc8ac23ddf3,,,,,,"(Disk 8 of 8)",1994,"Max Design",de,,,,,,,,,,,,
"Oldtimer - Erlebte Geschichte Teil II",,7eeb957c57b8a6e522c9e8695ff6e8d34a0c030c,,,,,,"(Disk 2 of 8)",1994,"Max Design",de,,,,,,,,,,,,
"Oldtimer - Erlebte Geschichte Teil II",,a82456a05ab8366aa99b6df308692af6b2be717f,,,,,,"(Disk 7 of 8)",1994,"Max Design",de,,,,,,,,,,,,
"Oldtimer - Erlebte Geschichte Teil II",,9781c8489687c810a74e98b20516bcdda9f2fc95,,,,,,"(Disk 3 of 8)",1994,"Max Design",de,,,,,,,,,,,,
"Oldtimer - Erlebte Geschichte Teil II",,0b07c2e6dc2a860ce7860fc3c9171929634b4661,,,,,,"(Disk 1 of 8)",1994,"Max Design",de,,,,,,,PDY,,,,,
"Oldtimer - Erlebte Geschichte Teil II",,68f8be57dbbd8147a1305834246b91f074a6efaa,,,,,,"(Disk 5 of 8)",1994,"Max Design",de,,,,,,,,,,,,
"Olimpiada 96",,12b54b9d1cefd450b9e17527f6cebdb72e7dbccb,,,,,,"(Disk 1 of 2)",1996,"L.K. Avalon",pl,,,,,,,WT,,,,,
"Olimpiada 96",,b0f0d4bfc6d51c700a9241216a942e9673f3464f,,,,,,"(Disk 2 of 2)",1996,"L.K. Avalon",pl,,,,,,,WT,,,,,
"Oliver and Company",,5c7a7919abb356571d99ec4400435ee68e9705ac,,,,,,,1989,"Coktel Vision",m5,,,,,,,PNA,,,,,
"Olympique de Marseille",,227076a894650e1be4b1e54c6e4044af37f48691,,,,,,"(en); (Disk 2 of 2)",1993,Ocean,fr,,,,,,,PDX,,DLT,,,
"Olympique de Marseille",,1758e61779b9ad0f9835d8238d7967ec2a605b6d,,,,,,"(en); (Disk 1 of 2)",1993,Ocean,fr,,,,,,,PDX,,DLT,,,
"Omar Sharif's Bridge",,b85d5637b30edef6365c435e1ad26abaa065d22c,,,,,,,1992,"Oxford Softworks",,,,,,,,TRSI,,,,,
"Omega v1.1",,f0d6bf4b14dd20cbfdc7798ce4e550c15f7d4316,,,Omega,,,"v 1.1",1989,Origin,,,,,,,,TT,,,,,
"Omnicron Conspiracy v1.0",,0f5c88f85507ef213d42a655663a4c7a8a79945d,,,"Omnicron Conspiracy",,,"v 1.0; (Disk 2 of 2)",1990/10/19,"Image Works",,,,,,,,"Angels - Defjam",,,,,
"Omnicron Conspiracy v1.0",,4690bdc270fbe24fbefa4c9f15b8381a37db9b62,,,"Omnicron Conspiracy",,,"v 1.0; (Disk 1 of 2)",1990/10/19,"Image Works",,,,,,,,"Angels - Defjam",,,,,
"Omni-Play Horse Racing - Track Disk",,74f8b4b7d375ca22462c2a01a4a9b77bdc6ecb10,,,,,,,1989,Mindscape,,a,"a 1; [data disk]",,,,,,,,,,
"Omni-Play Horse Racing v1.0",,6343d6a7320ade39b14f8a644c3e8a65f64b40c8,,,"Omni-Play Horse Racing",,,"v 1.0; (Disk 2 of 2)",1989,Mindscape,us,a,"a 2",,,,,PNA,,,,,
"Omni-Play Horse Racing v1.0",,d88b33e239c581bae80c9dc6a5326592025b8f5b,,,"Omni-Play Horse Racing",,,"v 1.0; (Disk 1 of 2)",1989,Mindscape,us,a,"a 1",,,,,PNA,,,,,
"On the Ball - World Cup Edition",,ecadadc3c7eebb86f3148dbec9da0456bea3594b,,,,,,"(AGA); (Disk 2 of 5)",1994,Ascon,,,[HD],,,,,,,,,,
"On the Ball - World Cup Edition",,6ee93671a79a7c26143204ca5dfcf46da996957b,,,,,,"(AGA); (Disk 3 of 5)",1994,Ascon,,,[HD],,,,,,,,,,
"On the Ball - World Cup Edition",,82ee4115b34f3a8ddd5b1beeb8c465764add1c48,,,,,,"(Disk 1 of 5); (Boot)",1994,Ascon,,a,"a 1",,,,,PSG,,,,,
"On the Ball - World Cup Edition",,49d2218e64d2874ed1ca3f15cce5eb77a5a63c2a,,,,,,"(Disk 5 of 5)",1994,Ascon,,a,"a 1",,,,,PSG,,,,,
"On the Ball - World Cup Edition",,dd7f74a2ff8d75e491e56922cfeb66c45fec640e,,,,,,"(Disk 3 of 5)",1994,Ascon,,a,"a 1",,,,,PSG,,,,,
"On the Ball - World Cup Edition",,d7cd22fc8756ca7f0114e2fe0ca3737d456c5900,,,,,,"(AGA); (Disk 4 of 5)",1994,Ascon,,,[HD],,,,,,,,,,
"On the Ball - World Cup Edition",,213334492dc36d3baf55078097bec09448c0cabb,,,,,,"(Disk 4 of 5)",1994,Ascon,,a,"a 1",,,,,PSG,,,,,
"On the Ball - World Cup Edition",,f92c83c60c649370d5f2693948773d491f989111,,,,,,"(AGA); (Disk 5 of 5)",1994,Ascon,,,[HD],,,,,,,,,,
"On the Ball - World Cup Edition",,8154afa833e37a4e64e0e3628d5517a5bc840e89,,,,,,"(Disk 2 of 5)",1994,Ascon,,a,"a 1",,,,,PSG,,,,,
"On the Ball - World Cup Edition",,cfc45241ba3b2ae73105597eddd25467cff8a0be,,,,,,"(AGA); (Disk 1 of 5)",1994,Ascon,,,[HD],,,,,,,,,,
"On the Road",,6fad99da25fe3645d93fbe38d39bb9a31b6ca436,,,,,,"(Disk 2 of 2)",1990,Lifetimes,de,,,,,,,,,,,,
"On the Road",,270021c13c826081e8af08428361e9c340e9a8ce,,,,,,"(Disk 1 of 2)",1990,Lifetimes,de,,,,,,,,,,,,
"One, The #28",,b5b5a6dfd19fed75dc7524cfaaf9307d15c25567,,,,,,,1991/01,"EMAP Images",gb,,"[Jan 1991]; [Rick Dangerous 2 1-2]",,,,,,,,,,
"One, The #53 - Amiga",,e9df1e468e53c8dd8eb4f66e3c141423b4cb36df,,,,,,"(Disk 2 of 2)",1993/01,"EMAP Images",gb,o,"o 1; [Feb 1993]",,,,,,,,,,
"One, The #66 - Amiga",,ba665880e82d068a40632b7be704214dda6aab22,,,,,,"(Disk 1 of 2)",1994/02,"EMAP Images",gb,,"[Mar 1994]",,,,,,startup-sequence,,,,
Onslaught,,796d23884fc576ca0d0aff12310eea3c45832edf,,,,,,,1989,Hewson,,,,,"+3 Flashtro",,,Flashtro,,,,,
Oo-Topos,,2c2542049559ae86e5e774ca43291c747e76b574,,,,,,,1986,Polarware,,,,,,,,"New Age",,,,,
"Ooze - Creepy Nites v1.2E",,30d214ce98773cbe01e5acaaaf01e37afc2f17fa,,,"Ooze - Creepy Nites",,,"v 1.2E",1989,Dragonware,,,,,,,,Culprits,,,,,
"Operation Cleanstreets v1.0",,302dcce4a7d428cdff12a9aaf11ac49d9d09c3fc,,,"Operation Cleanstreets",,,"v 1.0",1988,Broderbund,us,a,"a 1",,,,,"TNG - WOW",,,,,
"Operation Com-Bat",,f00077812addddc07c2085223088deb3b7898a72,,,,,,,1990,Merit,,,,,,,,SR,,,,,
"Operation Firestorm",,1ec50cf1b28b873a51cf1e6a1d542730ded85d95,,,,,,"Copyright Licenceware",1993,"Ruston, Phillip - F1 Licenceware",,,,,,,,,,,,,
"Operation Harrier",,70998f00c12e4314d4dfbbbc0727c52ab293c421,,,,,,,1990,"U.S. Gold",,,,,,,,TRSI,,,,,
"Operation Jupiter",,c59da16a8272b65b4b495d601acfa52656dfbe57,,,,,,,1988,Infogrames,fr,,,,,,,Ackerlight,,,,,
"Operation Neptune",,654f27da90b1e45848a6f370cd72b2169859cd45,,,,,,,1989,Infogrames,,,,,,,,"VF - Bencor Brothers",,,,,
"Operation Overlord - The Invasion of Europe v1.5",,843832c4500fa127c04d400c27974a6eb5d4f105,,,"Operation Overlord - The Invasion of Europe",,,"v 1.5",1987,"Simulations Canada",,,,,,,,QTX,,,,,
"Operation Stealth v3.7",,85feebfc4b9d70788678a72e0b6d31d649753efc,,,"Operation Stealth",,,"v 3.7; (Disk 2 of 3)",1990,"Delphine - U.S. Gold",,a,"a 1",,,,,PDX,,,,,
"Operation Stealth v3.7",,a0e7b2ce6cf588c7b9ceb0c15b70919e181cf883,,,"Operation Stealth",,,"v 3.7; (Disk 1 of 3)",1990,"Delphine - U.S. Gold",,a,"a 1",,,,,PDX,,,,,
"Operation Stealth v3.7",,5d6f5e7622451e43bffc3e3d5bd99a684a8508a8,,,"Operation Stealth",,,"v 3.7; (Disk 3 of 3)",1990,"Delphine - U.S. Gold",,a,"a 1",,,,,PDX,,,,,
"Operation Thunderbolt",,405a961211afa2b4daa84dc6cd1a12d12c32de0a,,,,,,"Video PAL; (Disk 1 of 2)",1989,Ocean,,,,,"+8 RZR",,,OCL,,,,,
"Operation Thunderbolt",,2693db8b6341b01052d7d26112fbd8c3decfb1f3,,,,,,"Video PAL; (Disk 2 of 2)",1989,Ocean,,,,,,,,,,,,,
"Operation Wolf",,12958515f96061f130257dccfea5e07c50773dc0,,,,,,"(Disk 2 of 2)",1988,Ocean,,,,,,,,,,,,,
"Operation Wolf",,e54c8688a3e99deb5c93ef22b5b70fb3a43cd972,,,,,,"(Disk 1 of 2)",1988,Ocean,,,,,"+12 Flashtro",,,Flashtro,,,,,
"Oriental Games",,7602272ecaa5e1a0e1d3716e7c04a32435540f08,,,,,,,1990,MicroStyle,,,,,,,,SCX,,,,,
Ork,,bb05d5b19752f4380950dcd7fa6014a154cc58a8,,,,,,"(Disk 1 of 2)",1992,Psygnosis,,,,,"+10 SCX",,,SR,,,,,
Ork,,6966d6e7ce4967a7307551ad1daed8355aaa21d1,,,,,,"(Disk 2 of 2)",1992,Psygnosis,,,,,,,,SR,,,,,
Oscar,,de0a030eadb893d765d0776faef8c17454e8b558,,,,,,"(Disk 2 of 2)",1993,Flair,,,,,,,,"FTH - HLM",,,,,
Oscar,,9287e2d6c87bf52b5c302338a09f2a38b28a08d4,,,,,,"(AGA); (Disk 2 of 3)",1993,Flair,,,"[compilation Desktop Dynamite]",,,,,,,,,,
Oscar,,b83f8c8e827a920098f603df25f4b5491ded1e0e,,,,,,"(Disk 1 of 2)",1993,Flair,,,,,"+8 ATX",,,"FTH - HLM",,,,,
Oscar,,688be512bf21999faa52394be3b612d83168ded1,,,,,,"(AGA); (Disk 1 of 3)",1993,Flair,,,,,,,,QTX,,,,,
Oscar,,0c8bbb70e7f911b6183b59d171253df5725b617e,,,,,,"(AGA); (Disk 3 of 3)",1993,Flair,,,"[compilation Desktop Dynamite]",,,,,,,,,,
Osiris,,3d2b9658f2842bd9ac21dfd4d8b92037c501ab40,,,,,,,1993,Boeder,,,,,,,,PDY,,,,,
"OsWALD of the Ice Floes v1.20",,60922780c4208d1f577590012975433b15d9f96e,,,"OsWALD of the Ice Floes",,,"v 1.20",1988,Centaur,us,,,,,,,,,,,,
"Out Run",,e7a6af68bcd5bd6b5f04f09c4ac2b63dc078c495,,,,,,,1988,"U.S. Gold",,,,,"+2 BS1",,,BS1,,,,,
"Out Run Europa",,777178d68c8e5cfe49eb8fd55f71744325d96676,,,,,,"(Disk 2 of 2)",1991,"U.S. Gold",,,,,,,,SR,,,,,
"Out Run Europa",,a7d76161ff0212007a2de93b3cac152a4177ad2f,,,,,,"(Disk 1 of 2)",1991,"U.S. Gold",,,,,"+8 LGD",,,SR,,,,,
Outfall,,d27068872b4fc57ff5d053ff585d6e0fbc4d71e9,,,,,,"Copyright Licenceware",1995,"Papworth, David - F1 Licenceware",,,,,,,,,,,,,
Outlands,,5e949c37766414aa15ea36963fde98d5ad2a96cf,,,,,,"(Disk 1 of 2)",1989,Pandora,,,,,,,,OCL,,,,,
Outlands,,5b045bcb44394eb00af78460631823d353c518bb,,,,,,"(Disk 2 of 2)",1989,Pandora,,,,,,,,OCL,,,,,
Outzone,,c63d156360c474efc9f78fe0f00e0f971fac7b9b,,,,,,,1991,Lankhor,,,,,"+2 TRSI",,,SR,,,,,
Overdrive,,ecdeadb0e107221d0f8bef6208ef259ad777284a,,,,,,"(Disk 2 of 3)",1993,"Team 17",,,,,,,,CSL,,,,,
Overdrive,,e1eef24f0111b5ff22fbbf3a6406fdc60e8f6381,,,,,,"(Disk 1 of 3)",1993,"Team 17",,,,,"+22 Backlash",,,CSL,,,,,
Overdrive,,6bf482ea29cb4d88973f3cd393a5befedf8fff94,,,,,,"(Disk 3 of 3)",1993,"Team 17",,,,,,,,CSL,,,,,
Overkill,,fe66a5851ea337ac498d748802942219d700f055,,,,,,"(AGA); (AU); (Disk 1 of 2)",1993,Digisoft,,,,,,,,DLM,,,,,
Overkill,,d0cdee0f15963541da65dd813f48e3988e0194b5,,,,,,"(AGA); (AU); (Disk 2 of 2)",1993,Digisoft,,,,,,,,DLM,,,,,
"Overlander v1.0",,7c2af49a6c5f4ee259099c7b3399ad1ed5f57f11,,,Overlander,,,"v 1.0",1989/11/27,Elite,,,,,"+1 ACU",,,ACU,,,,,
Overlord,,6585b1f04ede8c87a397efb9006cac7587b6fe70,,,,,,"(Disk 2 of 3)",1994/12/09,Virgin,,,,,,,,,,,,,
Overlord,,487e1a8e89dc00d7e1dbde281fe313dda49d293f,,,,,,"(Disk 1 of 3)",1994/12/09,Virgin,,,,,,,,PDX,,,,,
Overlord,,841b94ff784f77d73e5fc074519a5183a373f4a2,,,,,,"(Disk 3 of 3)",1994/12/09,Virgin,,,,,,,,,,,,,
Overlord,,4d7319e5c0bd0b1ed335ae06cff5ed6d50339c9a,,,,,,,1990,"Virgin Mastertronic",us,,,,,,,"CLS - RZR",,,,,
"Overrun! - A Tactical Game of Modern Land Warfare",,df077f7ff9534637bb845d1f223b1df06eabb60f,,,,,,,1990,SSI,,,,,,,,SR,,,,,
Oxxonian,,8981cef867d19907ad55fd8c7d7dc31a128503b2,,,,,,,1988,"Time Warp",,,,,,,,PNA,,,,,
Oxyd,,98b817d89c8e0be4c83eeca2c1e547a8fbc76f53,,,,,,,1992,Dongleware,m3,,,,,,,SR,,,,,
"Oxyd Magnum!",,1707170786792df8cab527069aced32193f56b3d,,,,,,,1993,Dongleware,m3,,,,,,,PDX,,,,,
"P.O.W. v1.0",,a109f01a9e5f9ee02a6cae968b27c1c7478d1ab8,,,P.O.W.,,,"v 1.0",1988,Actionware,,,,,"+3 Flashtro",,,WOW,,,,,
"P.O.W. v1.0",,5a2a0d4da0f73f61a389cafd8be189954b7aad9d,,,P.O.W.,,,"v 1.0",1988,Actionware,,,,,,,,WOW,,,,,
"P.P. Hammer and His Pneumatic Weapon",,b86044bda3f3d99737645e88927e358550fa1520,,,,,,,1991,Demonware,,,,,"+7 LGD",,,CSL,,,,,
"P47 Thunderbolt",,a98856cd8f6e296521c64dcf1c10bd73cb13db7b,,,,,,,1990,Firebird,,,,,"+6 Subway",,,Subway,,,,,
"Pacboy & Shooting Star",,a0d086372c1783acbdfe254db741d9f851677736,,,,,,,1987,FLT,,,,,,,,,,,,,
"Pacific Islands",,218d7569baf01e1d54e4799bb7b6aec6d71a1be0,,,,,,"(Disk 2 of 2); (Game)",1992,Empire,,b,"b ootable",,,,,FLT,,,,,
"Pacific Islands",,b6600a701a4bac9849cad7199e8f96f15ffa38b0,,,,,,"(Disk 1 of 2); (Intro)",1992,Empire,,,,,,,,FLT,,,,,
Pac-Land,,667278a5121aaeef6c4ff55094203731e07af6e9,,,,,,,1989,Grandslam,,,,,"+2 Band",,,Band,,,,,
Pac-Mania,,04e81a902e4ef94befae629605147c6d7f8bd289,,,,,,,1988,Grandslam,,a,"a 1",,"+2 Band",,,Band,,,,,
"Paint It",,ecd1c8f077bd48c7bb43a19324a747552c1c742a,,,,,,(en),1994,Schatztruhe,de,,,,,,,,,Titan,,,
Pandora,,63ef8fea8045c25785b2a9afafbccfbd535a4118,,,,,,,1988,Firebird,,,,,,,,,,,,,
Pang,,98e6a8545120111a51ae2a4f926b45c26e8d326f,,,,,,"Video PAL",1990,Ocean,,,,,"+4 Proj Inc",,,"Proj Inc",,,,,
"Panza Kick Boxing",,f3bc6e4799347c6442288b672fe43e6c1e29d0cb,,,,,,"(Disk 2 of 2)",1990,Futura,,,,,,,,EP,,,,,
"Panza Kick Boxing",,8af43a88636e65dffb5171d6b701da9236250058,,,,,,"(Disk 1 of 2)",1990,Futura,,,,,,,,EP,,,,,
"Panzer Battles v1.2",,3d298a84c14a4b7fb5435c4070303ad2cacfe7fa,,,"Panzer Battles",,,"v 1.2; (Disk 1 of 2)",1992,SSG,,,,,,,,SR,,,,,
"Panzer Battles v1.2",,bc387aab3b179bc26527f8ffa09c2a3c4a327f1a,,,"Panzer Battles",,,"v 1.2; (Disk 2 of 2)",1992,SSG,,,,,,,,SR,,,,,
Paperboy,,6c04676e4861b8f53c94aef36e39e152a419decd,,,,,,,1989,Elite,,,,,"+2 Band",,,Band,,,,,
"Paperboy 2",,d0d8b130d315e4c5d907fe8ff8057ca4618405a5,,,,,,,1992,Mindscape,,,,,"+2 ATX",,,NMS,,,,,
Paradox,,f1a2f53a7364305f5202807a741efb95cada81c3,,,,,,"Copyright Licenceware",1995,"Black Dragon - 5D Licenceware",,,,,,,,,,,,,
"Paradox Effect II, The v1.00",,365e4a39c7ad7394ef20863e05403a8174bf84fd,,,"The Paradox Effect II",,"Paradox Effect II, The","v 1.00",1988,ECP,au,,,,,,,,,,,,
"Paradox Effect, The v2.00",,98483121134a7e0582f03cc6513ae07482246484,,,"The Paradox Effect",,"Paradox Effect, The","v 2.00",1988,ECP,au,,,,,,,,,,,,
"Paradroid 90",,8c5138f29946aa1e04363c2a45844d643fe99e17,,,,,,,1990,Hewson,,,,,"+3 TWF",,,CLS,,,,,
"Paragliding Simulation",,2fd4217273c353547d014daa3bffae196fae6221,,,,,,,1991,Loriciel,m4,a,"a 1",,,,,TRSI,,,,,
Paramax,,e7bfbe3d3681f0a16875e890cd3d0b06b4aeab99,,,,,,,1991,Kingsoft,,,,,"+9 Flashtro",,,Flashtro,,,,,
Parasite,,57b6efe88d607124ef1d5b004a3d47512003ff55,,,,,,"Copyright Licenceware",1995,"ZSoft - F1 Software",,,[AMOS],,,,,,,,,,
"Parasol Stars - Rainbow Islands 2",,fb037e026734cc94fe6a9a7627a80a7bda6e3f33,,,,,,,1992,Ocean,,,,,"+12 Flashtro",,,Flashtro,,,,,
"Paris Dakar",,9b9b29026d2effa5ea2d82f2e5433663abb84c8a,,,,,,,1990,Zigurat,es,,,,,,,,,,,,
"Paris Dakar 1990",,01e6beb527754020aac7ec5ccd591f002d8410ff,,,,,,,1990,"Coktel Vision",,,,,,,,QTX,,,,,
"Passagers du Vent 1 & 2, Les",,a06ff38905f3224b8f80cb8f8a795c86ded81972,,,"Les Passagers du Vent 1 & 2",,"Passagers du Vent 1 & 2, Les","(Disk 1 of 2)",1988,Infogrames,fr,,,,,,,,,,,,
"Passagers du Vent 1 & 2, Les",,fcfe64dc5bb1599e604aa382389927f6ee8eb5b4,,,"Les Passagers du Vent 1 & 2",,"Passagers du Vent 1 & 2, Les","(Disk 2 of 2)",1988,Infogrames,fr,b,"b ootable",,,,,,,,,,
"Passengers on the Wind 1 & 2",,ea7285fe1cb290cc4a00766d5875508cb0ae38cf,,,,,,"(Disk 1 of 2)",1988,Infogrames,,,,,,,,,,,,,
"Passengers on the Wind 1 & 2",,9da79e7686ead39c7befbadf1ec21c3015ee53ab,,,,,,"(Disk 2 of 2)",1988,Infogrames,,b,"b ootable",,,,,,,,,,
"Passing Shot",,92b95287efdca047df6093cb05f2e238dfa4cdcc,,,,,,,1989,"Image Works",,a,"a baddump",,,,,Band,,,,,
"Patience I",,2a37bb60c6d20f99d5205e7f679e0c38276a0a67,,,,,,(en),1994,Schatztruhe,de,,,,,,,,,Titan,,,
"Patience II",,a666dfcc679cc4c6dfb82e62246b9f390996989d,,,,,,(en),1994,Schatztruhe,de,,,,,,,,,Titan,,,
"Patience III",,df97ce3bc2fbc36223acdd0e51162ce182d5f49c,,,,,,(en),1994,Schatztruhe,de,,,,,,,,,Titan,,,
"Patrician, The",,b4da0d0c03b1cbdb058b14bbe88779191eb69be4,,,"The Patrician",,"Patrician, The","(Disk 2 of 3)",1993,Ascon,,a,"a 1",,,,,SR,,,,,
"Patrician, The",,ad4cdd014843997b01b2fbb77ff9a683e30a9b3b,,,"The Patrician",,"Patrician, The","(Disk 1 of 3)",1993,Ascon,,a,"a 1",,,,,SR,,,,,
"Patrician, The",,a94cb03a7024089bcb057f5ba81d08b5ccd4a873,,,"The Patrician",,"Patrician, The","(Disk 3 of 3)",1993,Ascon,,a,"a 1",,,,,SR,,,,,
"Patrizier, Der",,26d3a22f546ad91e9dfc3fad505e24c598b2b970,,,"Der Patrizier",,"Patrizier, Der","(Disk 3 of 3)",1992,Ascon,de,,,,,,,TRSI,,,,,
"Patrizier, Der",,13da81a31c7e1fff8db26a7ccc464fcc292ee3b7,,,"Der Patrizier",,"Patrizier, Der","(Disk 2 of 3)",1992,Ascon,de,,,,,,,TRSI,,,,,
"Patrizier, Der",,b0eb9290978de200785ab3e72d71145d73c21643,,,"Der Patrizier",,"Patrizier, Der","(Disk 1 of 3)",1992,Ascon,de,,,,,,,TRSI,,,,,
"Pechowy Prezent",,5cb0cc4619c95e7e30c9fea5940a4ab94c718616,,,,,,"(Disk 2 of 3)",1995,"Mirage Media",pl,,,,,,,,,COR,,,
"Pechowy Prezent",,7499423b9b88f049d01a774ef62fbae382091e37,,,,,,"(Disk 1 of 3)",1995,"Mirage Media",pl,,,,,,,,,COR,,,
"Pechowy Prezent",,ef45d44ff33badde2e00b7d20e2912de2b18e313,,,,,,"(Disk 3 of 3)",1995,"Mirage Media",pl,,,,,,,,,COR,,,
Pengo,,c1538f35c3f04914c027c655f624c912ca1c7f1f,,,,,,"Copyright Shareware (registered)",1994,MartinSoft,,,,,,,,,,,,,
Penguins,,5a2687fb3885476c1a14ee62b002710ed788c66a,,,,,,"(AGA); (Disk 3 of 3)",1995,"Software Undergound",,,,,,,,,,HF,,,
Penguins,,582c6dec82d749ada8f2a4a792218c97bcfe4edb,,,,,,"(AGA); (Disk 2 of 3)",1995,"Software Undergound",,,,,,,,,,HF,,,
Penguins,,b37262cbea261812b126138b39fbd9aedf9ce38f,,,,,,"(AGA); (Disk 1 of 3)",1995,"Software Undergound",,,,,,,,,,HF,,,
"Penthouse Hot Numbers",,3cde5771a2164ce96767f2aab48f180ec89969b9,,,,,,(de-en),1993,"Magic Bytes",,,,,,,,FLT,,,,,
"Penthouse Hot Numbers Deluxe",,5613f79cc29626830e014cfb0aacf456b0efd8dd,,,,,,"(AGA); (de-en); (Disk 4 of 6)",1994,"Magic Bytes",,a,"a 2",,,,,,,,,,
"Penthouse Hot Numbers Deluxe",,687003f1c2febeea71d6deea4dc0485ecda9ef2e,,,,,,"(AGA); (de-en); (Disk 4 of 6)",1994,"Magic Bytes",,,,,,,,,,,,,
"Penthouse Hot Numbers Deluxe",,6bb8d77dcd9684602afb57c0a7225ff6eee0d659,,,,,,"(AGA); (de-en); (Disk 6 of 6)",1994,"Magic Bytes",,a,"a 1",,,,,,,,,,
