"Group","SHA1","ID","Folder","FileName","Title","Transliterated Name","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
"Bug Blaster",,45a19e882ac83477a5d9c0ff28bdbf243ae89756,,,"Bug Blaster",,,,1983,Alligata,,a,"a 1; [BUGBLAS]",,,,,,,,,,,
"Moon Cresta",,45b02140635945f826524b5b485eae04944a80fb,,,"Moon Cresta",,,,19xx,Incentive,,,,,,,,,,TSTH,,,,
"Jet Power Jack",,45b7a7d350bfea88fbbeac8712f8e8c89c00cdcb,,,"Jet Power Jack",,,,1984,"Program Power",,a,"a 1; [JACK]",,,,,,,,,,,
"Crazee Rider",,45bb11e0889452ea4dcd896b96a2c584483900d0,,,"Crazee Rider",,,,19xx,Superior,,a,"a 1",,,,,,,,,,,
@,,45c5b4806fdef12959170ef4c45e30f004d00cb5,,,Kermit,@,,"v 1.30",1986,CUCA,@,,,,,,,,,,,,,
"Bone Cruncher",,45ca1ef11676cc6586c293ffedfc95de83469479,,,"Bone Cruncher",,,,19xx,Superior,,,[BONE],,,,,,,,,,,
Sphenisciformes,,45e344526051221ce65c4547333fcd8d9a99ebf7,,,Sphenisciformes,,,,1984,"Mutton, J.C.",,a,"a 1",,,,,,,,,,,
"Elite: BBC System Menu",,45e6da0677f872e67a3986a455bb8decf2a76986,,,"Elite: BBC System Menu",,,,1984,Acornsoft,,,,,,,,,,,,,,
Inertia,,45faeb82e51693b60a27a089f128c02f2d70bc1f,,,Inertia,,,,1990,"Fourth Dimension",,,,,,,,,,,,,,
"Games R-S",,4605bb7f15c8e56c73fe0e86d0ce9591fc0d13df,,,"Games R-S",,,"(Side 0)",19xx,,,,,,,,,,,,,,,
Spaceguard,,460bee832d6d5a6912be5a70f8dcb4aeb71929d5,,,Spaceguard,,,,1983,MP,,,,,,,,,,TSTH,,,,
@,,461879b9600c52c53f2a6004364f9999fb32e9c8,,,ADFS,@,,"v 1.40",1984,Acorn,@,,,,,,,,,,,,,
"Rick Hanson Trilogy, The: Saga of a Spy",,461920230ba630f4336a36d2eef3241bade14947,,,"Rick Hanson Trilogy, The: Saga of a Spy",,,,1986,Robico,,,,,,,,,,TSTH,,,,
"Plank Walk",,4619d134dc30f4c7e098eea2e9a19897f88d3de8,,,"Plank Walk",,,,1983,"Vigin Games",,,,,,,,,,TSTH,,,,
Breakout,,461dae9f39a057d6e21bc1e3f277cfda98a49880,,,Breakout,,,,19xx,IJK,,,,,,,,,,TSTH,,,,
@,,462b4687823f6ce2babb810ceb8d4f3da2733506,,,"PRES ADFS",@,,"v 3.31",1983,Acorn,@,,,,,,,,,,,,,
"Micro User, The: Volume 08: Issue 09",,462fb39388371c165fdf9498b900f9cbf063bb48,,,"Micro User, The: Volume 08: Issue 09",,,,1990,"Micro User",,,,,,,,,,,,,,
"Acorn User: Issue 1984.12",,46340e915664d3fddf9dfc146d3cf5987c049607,,,"Acorn User: Issue 1984.12",,,,19xx,,,,,,,,,,,,,,,
"CeeFAX DFS & Speech",,463afa2ae53190d1096062133b5cb08abc69ca89,,,"CeeFAX DFS & Speech",,,,19xx,,,,[ADFS],,,,,,,8-Bit,,,,
@,,464b3b1e2c602042848550d9efba4153f1624dc1,,,"Printmaster Epson",@,,"v 1.08",1984,"Computer Concepts",@,,,,,,,,,,,,,
"Beebug Magazine: Volume 05: Number 03",,465de07c4a6c1ef1540b76f737237118edef6207,,,"Beebug Magazine: Volume 05: Number 03",,,,19xx,Beebug,,,,,,,,,,,,,,
"Adventure 01: Adventureland: BBC v1.0",,465ed44eb51ba7204e0e539f8d6935f4bea606c3,,,"Adventure 01: Adventureland: BBC",,,"v 1.0",1979,Adams,,,,,,,,,,TSTH,,,,
Skirmish,,4665d2ba013f69c850be67984dacc54b9adb172e,,,Skirmish,,,,19xx,"Harriman, D.D.",,b,"b 4",,,,,,,,,,,
"Kissin' Kousins",,4678c06b0c30b0db9f31b04a83ef6d02cb5fac76,,,"Kissin' Kousins",,,,1985,English,,a,"a 3; [KK]",,,,,,,,,,,
Acheton,,468803e998edce783e252daf9f23d11267e074a9,,,Acheton,,,,1984,Acornsoft,,,,,,,,,,2,,,,
"Micro User, The: Volume 08: Issue 04",,468bc362ccf26d6c46ae03f98755a61a10c6a616,,,"Micro User, The: Volume 08: Issue 04",,,,1990,"Micro User",,,,,,,,,,,,,,
@,,469042b02d2cc8dbd44f9863f4e14ffc033a9f0a,,,LISP,@,,"v 1.00",1983,Acorn,@,,,,,,,,,,,,,
Yoyo,,46a68041966f3e8d96669fa1e4f8c77962e553ad,,,Yoyo,,,,1985,"Scott, P.",,,,,,,,,,1,,,,
"Acorn User: Issue 1985.04",,46b45de02efb47069c97b7bf00ab7ae7bcce4b88,,,"Acorn User: Issue 1985.04",,,,19xx,,,,,,,,,,,,,,,
Demolator,,46c37ad3265be530e8b8e6d53ef041e352f3e321,,,Demolator,,,,19xx,Visions,,,,,,,,,,1,,,,
Snowball,,46d9a7f4430014df810de5a6758716d4f9df5673,,,Snowball,,,,1983,"Level 9",,,,,,,,,,TSTH,,,,
"A&B Computing: Volume 1: Number 07",,46e876b1bee2668c2b3f65992ac44885c1b3d1d8,,,"A&B Computing: Volume 1: Number 07",,,,1984,A&B,,,,,,,,,,Dave,,,,
Gauntlet,,46fd63e43bb61ca76767d3dcdf05da3e45e2437c,,,Gauntlet,,,,1984,"Micro Power",,,[GAUNTLT],,,,,,,,,,,
"Gremlins: The Adventure",,471a23b70bd229e2e2d3df720d23f1045aa39286,,,"Gremlins: The Adventure",,,,1983,"Adventure International",,a,"a 1; [GREMLIN]",,,,,,,,,,,
"JJF PD Disk 03: Graphics Disk 1",,4724247e5922e89708df94e32ce3d010ade4d046,,,"JJF PD Disk 03: Graphics Disk 1",,,"Copyright Public Domain",19xx,"Farmer, J.",,,,,,,,,,,,,,
"Adventure 02: Pirate Adventure: BBC v1.0",,472447c0c57b418fb4ecae0eb23e342e78877f77,,,"Adventure 02: Pirate Adventure: BBC",,,"v 1.0",1984,Adams,,a,"a 2; [2BBC]",,,,,,,,,,,
Elixir,,47321bf3a73e04f7a6986b2914234ad4d6ffa5c1,,,Elixir,,,,19xx,Superior,,,,,,,,,,TSTH,,,,
"Adult Basic Education Disks 34, 36 & Talking Disc",,473af2f9dca9163511986efd63b8f92e5f293f3d,,,"Adult Basic Education Disks 34, 36 & Talking Disc",,,,19xx,"Davy, P.",,,,,,,,,,,,,,
"Dare Devil Denis",,47474953a4bc7633635500cc87575359152f38a5,,,"Dare Devil Denis",,,,19xx,Visions,,,,,,,,,,,,,,
Arkanoid,,4747aa43a5b98c646d6c9cd8c65952728528e5ca,,,Arkanoid,,,,1981,Imagine,,,,,,,,,,6,,,,
"Wheeler Dealer",,475239dd99506dab3a456701e9e25281bb2fa04d,,,"Wheeler Dealer",,,,1983,OIC,,,,,,,,,,TSTH,,,,
"Yie Ar Kung Fu",,4754875598058b00654427226426434fae27d1ba,,,"Yie Ar Kung Fu",,,,19xx,Imagine,,,,,,,,,,4,,,,
"Studio 8",,475f2a5c6794bd37dbc966c6e93b67fc737351c1,,,"Studio 8",,,,1986,Beebug,,,,,,,,,,,,,,
"Robin and Marian",,476b60a2cc717fbde5c28c5ed38786d507ec981b,,,"Robin and Marian",,,,19xx,"Micro User",,,[ROBIN],,,,,,,,,,,
@,,4784fd4ecf97cd6b632555860e8a60d029454c4d,,,BeebTel,@,,"v 2.00",19xx,Turtle,@,,,,,,,,,,,,,
Frogger,,478bb6f0616cf179321d21f406450d868c16fe18,,,Frogger,,,,19xx,Superior,,,,,,,,,,,,,,
"Bun Fun",,478cde193df48dbdd01cbff2a26c937d34c8a0e8,,,"Bun Fun",,,,19xx,"Squirrel Soft",,,,,,,,,,,,,,
"2002 Rendezvous and Docking Simulator",,478f672093f1fd0f1a8e1cc40838b25be57a76ec,,,"2002 Rendezvous and Docking Simulator",,,,19xx,Superior,,,,,,,,,,TSTH,,,,
"Winter Wonderland",,47938b60800f740c61163251560e015d2404eb1c,,,"Winter Wonderland",,,,19xx,,,,,,,,,,,TSTH,,,,
"Colossus 4.0: Chess",,479b37f8a2ee343d0679d9bb1568f0a9e0b841c9,,,"Colossus 4.0: Chess",,,,1986,CDS,,a,"a 1; [CHESS]",,,,,,,,,,,
"Paranoid Pete",,47ada385b0b3b0d3a642baaf1a3e50545f1d2f62,,,"Paranoid Pete",,,,19xx,Ubik,,,[PARANOI],,,,,,,,,,,
"Acorn User: Issue 1993.03",,47b4da98c5c12c6c399746485c184f87f2a67b94,,,"Acorn User: Issue 1993.03",,,,19xx,,,,,,,,,,,,,,,
"Games #35",,47b99953d9e21a57590899d72e8f76f7e41237fd,,,"Games #35",,,,19xx,,,,,,,,,,,,,,,
Psycho,,47bcab2e3a3ebc7a30adfb85c0bad7c5965f4647,,,Psycho,,,,19xx,,,a,"a 1; [PSYCHO]",,,,,,,,,,,
"Fun Fair",,47be4349d1d6526ec7523be392096bffbb761233,,,"Fun Fair",,,,1983,Softspot,,,[FUNFAIR],,,,,,,,,,,
"Beebug Magazine: Volume 04: Number 06",,47d122f50dfa68fa68389c6e4b0e6f35b5fd54c4,,,"Beebug Magazine: Volume 04: Number 06",,,,19xx,Beebug,,,,,,,,,,,,,,
Gimpo,,47dda4bcf56f838e43bcf4e2a1d66095d69cbfd5,,,Gimpo,,,,19xx,"ASB Computing",,a,"a 1; [GIMPLO]",,,,,,,,,,,
"Acorn User: Issue 1989.xx to 1993.xx",,47e0183a309c65d13ef94f865cab87aecd2223f9,,,"Acorn User: Issue 1989.xx to 1993.xx",,,,19xx,,,,[ADFS],,,,,,,8-Bit,,,,
"Acorn User Gallery",,47eaed184e279930ef47c1be83187e40762d5f1c,,,"Acorn User Gallery",,,"(Disk 1 of 2); (Gallery)",1985,"Redwood Publishing",,,,,,,,,,,,,,
"BBC PD Disk 137-1: Psychebrot",,47f2b22fe29543535e371bd47589000ceaafe0aa,,,"BBC PD Disk 137-1: Psychebrot",,,"(Disk 1 of 2); (PD)",19xx,,,,,,,,,,,,,,,
Labyrinth,,47fff83be8b4ee9969fa0bc3016a7dee73b216d9,,,Labyrinth,,,,1984,Acornsoft,,a,"a 1",,,,,,,,,,,
"Haunted Abbey, The",,48040548680bc3b596b8d2e3ff7aea861c2eff8c,,,"The Haunted Abbey",,"Haunted Abbey, The",,1984,A&F,,,[ABBEY],,,,,,,,,,,
@,,48079eb13fb10a035a6f97fb96195dd734a366e2,,,"Advanced Disk Toolkit",@,,"v 1.77",1986,ACP,@,,,,,,,,,1,,,,
Hyperdrive,,481208265f1b2f65968051aefd88713492a51199,,,Hyperdrive,,,,1982,IJK,,,,,,,,,,TSTH,,,,
"8-Bit Software: Issue 17",,481f76e918608d1e032eb46024df30cf5f27f2eb,,,"8-Bit Software: Issue 17",,,,1991,"Webster, Duncan",,,,,,,,,,,,,,
Hopper,,482a9f4cd7340fa5899e88b240e98bc048a0a945,,,Hopper,,,,1983,Acornsoft,,,,,,,,,,,,,,
"8-Bit Software: Issue 01, 02, 03, 04, 05, 06 & 08",,482e35938832ce58d26e896a36a8e3e93cc5df79,,,"8-Bit Software: Issue 01, 02, 03, 04, 05, 06 & 08",,,,19xx,"Webster, Duncan",,,[ADFS],,,,,,,,,,,
Positron,,48341c8ad17871f1f66a82c2b93f844f8988e20e,,,Positron,,,,1983,Partis-Soft,,a,"a 1; [POSITRO]",,,,,,,,,,,
"Sharx Place 27: 17 Items",,483f0151600c229fa444da2ee1bbd464880b91d0,,,"Sharx Place 27: 17 Items",,,,19xx,,,,,,,,,,,,,,,
"Indoor Sports",,483f2b7c7321fa1e86b2fc8df404dfae6ea6d8f0,,,"Indoor Sports",,,,1988,Tynesoft,,,,,,,,,,5,,,,
"BBC PD Disk 042-A: Clip Art AMX Format",,48545a8863bdf68dd90805370402c7cae8b2e477,,,"BBC PD Disk 042-A: Clip Art AMX Format",,,"Copyright Public Domain",19xx,,,,,,,,,,,,,,,
@,,485e3a5d5270aee07a2a3d755f0831ef25348554,,,CommStar,@,,"v 2.31",1986,"Hood, A.",@,,,,,,,,,,,,,
"Dam Busters",,487e0d1ed7b28059370a9cb698c83b72df2c5592,,,"Dam Busters",,,,1983,Alligata,,a,"a 1; [1.DAMBUST]",,,,,,,,,,,
"Old Father Time",,48835beb68c6e53b17bbb5bad68261fa9a66d958,,,"Old Father Time",,,,19xx,"Coathupe, D.J.",,,[FATHER],,,,,,,,,,,
"Steve Davis Snooker",,48873cbc11510d80601e9c8a894f77ff99ff1966,,,"Steve Davis Snooker",,,,19xx,,,,[STEVE],,,,,,,,,,,
@,,488adf302a12201eff1d8a9d98156569bf6ec829,,,NatMON,@,,,1983,"Sidwell, N.",@,,,,,,,,,,,,,
"Super Pool",,488d112ea69f4cfec39042dbacb6cb2df3eba623,,,"Super Pool",,,,1984,"Software Invasion",,,[SUPPOOL],,,,,,,2,,,,
"8-Bit Software: Issue 25",,4893217cac2c71df416ceb00594f076a3b888a9d,,,"8-Bit Software: Issue 25",,,,1992,"Richardson, C.J.",,,,,,,,,,,,,,
Vertigo,,489b58ffe36e10b563ae8c0cae4fa7825c572777,,,Vertigo,,,,1991,Superior,,,[-BOOT],,,,,,,,,,,
Crosswords,,48a43272ddd847fb568038119f99355b52964fb1,,,Crosswords,,,,19xx,,,,[CLOAD],,,,,,,,,,,
"Island Adventure",,48adeb42345e9c68061d1646c658c371f7d12833,,,"Island Adventure",,,,1983,"Glengary Soft",,,[LOADER],,,,,,,,,,,
"8-Bit Software: Issue 55",,48bd244cf2a01a57cd408fe6355bb67cc7f557c8,,,"8-Bit Software: Issue 55",,,"(Disk 2 of 2)",1997,"Richardson, C.J.",,,,,,,,,,,,,,
"Killer Gorilla 2",,48bd2d57a73e729f464a574253ddd20d60f4322d,,,"Killer Gorilla 2",,,,1988,Superior,,,,,,,,,,TSTH,,,,
"Stairway to Hell: Games Disc SU14-r1",,48bef4ff94b5af03681a9a2679a8832401e54bfe,,,"Stairway to Hell: Games Disc SU14-r1",,,,19xx,,,,,,,,,,,,,,,
"Beebug Magazine: Volume 06: Number 06",,48c1a2dee9cf6ce4d858db17573d9a537509db0f,,,"Beebug Magazine: Volume 06: Number 06",,,,19xx,Beebug,,,,,,,,,,,,,,
"CeeFAX SPK Notes",,48c6c717b33ea91b56c39b4cc29cba7b8df1707f,,,"CeeFAX SPK Notes",,,,19xx,,,,,,,,,,,8-Bit,,,,
@,,48cdc6079e685aadceca8347b7edc478a79eff2c,,,"6502 2nd Processor BASIC Selector",@,,,1986,"Horsington, Gordon",@,,,,,,,,,,,,,
Gauntlet,,48dc0c626de9e468b66d62eee973e768a9708289,,,Gauntlet,,,,1984,"Micro Power",,a,"a 2; [GAUNTLT]",,,,,,,,,,,
"Winter Olympics",,48dd7800b0b449aa9786627e75d0bd2e07593a90,,,"Winter Olympics",,,,1986,Tynesoft,,,,,,,,,,TSTH,,,,
"Super Invaders",,48f2a66f59e5a8a3c35f74c3dd55fb6133df854c,,,"Super Invaders",,,,1982,Acornsoft,,a,"a 1",,,,,,,,,,,
Islandia,,48f6432d204469095d9ca5dc47ef263664e24224,,,Islandia,,,,19xx,"Red Shift",,,,,,,,,,TSTH,,,,
"Slide Show: Star Wars",,48fffced66dab10613e2bd3f2a4a535984c4a0d8,,,"Slide Show: Star Wars",,,,1986,HeroZoft,,,,,,,,,,,,,,
"Triple Decker 07",,490333a935eda7cd1970c0b50a5c4023121b8725,,,"Triple Decker 07",,,,19xx,,,,,,,,,,,TSTH,,,,
"Stairway to Hell: Games Disc M4-r1",,490337525c5cfebc922977ff5f0a35388db8b330,,,"Stairway to Hell: Games Disc M4-r1",,,,19xx,,,,,,,,,,,,,,,
@,,4911046e6de23314af81949ca04a9ede75082d43,,,"Floppy Wise Plus",@,,"v 2.3",1985,"Software Services",@,,,,,,,,,1,,,,
"Beebug Magazine: Volume 12: Number 05",,491f208912721fa4888f78305aebc46b9db28187,,,"Beebug Magazine: Volume 12: Number 05",,,,1993/10,Beebug,,,,,,,,,,,,,,
"Stairway to Hell: Games Disc CH02-r1",,49336ec2bd926711c62e956c0b38890ac9aa9f73,,,"Stairway to Hell: Games Disc CH02-r1",,,,19xx,,,,,,,,,,,,,,,
"Emerald Isle",,49351f65312d559f21c0e4f3fcdb5bf14d188daa,,,"Emerald Isle",,,,1985,"Level 9",,a,"a 2; [EMERALD]",,,,,,,,,,,
"Fast Access: Volume 02: Issue 01",,4949686650e8a6210aaf6476c2e3d5b1be5e524e,,,"Fast Access: Volume 02: Issue 01",,,,19xx,,,,,,,,,,,,,,,
"Reet Petite by Jackie Wilson",,495c456ee3581616f62e6fcf4369d4179ed926ab,,,"Reet Petite by Jackie Wilson",,,,19xx,A.H.,,,,,,,,,,,,,,
"Techno Graffiti",,495cad5d1dbe7c45973b05ea42e154d0a4c8b73c,,,"Techno Graffiti",,,,19xx,,,,,,,,,,,,,,,
"Space City",,496a137462c04442a6d0a73d4a276557eb60cb5b,,,"Space City",,,,19xx,,,a,"a 1; [SP-CITY]",,,,,,,,,,,
Gyroscope,,496eb5e0cfd51122cf173712fe19108b7e3e3d47,,,Gyroscope,,,,1985,"Melbourne House",,,[GYRO],,,,,,,,,,,
"Holed Out: Cone Links & Pine Isles",,496f5f20d093651d056528fbee4bcfbc2e9a6c37,,,"Holed Out: Cone Links & Pine Isles",,,,1989,"Fourth Dimension",,,,,,,,,,TSTH,,,,
Caterpillar,,49743ea6e1d3090b4b4c1393a6bfa0945ae70cfe,,,Caterpillar,,,,1983,IJK,,,[CATERPI],,,,,,,,,,,
"Uncle Claude",,497841153d49041ffd11991ba9c03c0e89cb0c0e,,,"Uncle Claude",,,,1984,Alligata,,,,,,,,,,2,,,,
"Hobbit, The v1.00",,4982341fb632ec5cff4403abb8fd67b9e1af9b73,,,"The Hobbit",,"Hobbit, The","v 1.00; (Disk 3 of 3); (Save Game Disk)",19xx,"Melbourne House",,,,,,,,,,TSTH,,,,
Alphatron,,498c270e641d7d7d32729cf7dc7057c2ec6bcb72,,,Alphatron,,,,19xx,Tynesoft,,,,,,,,,,,,,,
"Myorem: Rick Hanson Part 3 v1.1",,498f47ed2d853da02ce53000d0e87461428f14c5,,,"Myorem: Rick Hanson Part 3",,,"v 1.1",1986,Robico,,,,,,,,,,2,,,,
"F.S.S. Liberator",,499344f69a7f7e382b41464e9fc51d277f78f7c1,,,"F.S.S. Liberator",,,,19xx,Nebulae,,a,"a 1; [LIBLOAD]",,,,,,,,,,,
"Stairway to Hell: Games Disc E2-r1",,49954d45c80a5f7bca98332b2a81b28a578c23cb,,,"Stairway to Hell: Games Disc E2-r1",,,,19xx,,,,,,,,,,,,,,,
"Adventure 04: Voodoo Castle: BBC v1.0",,49b8ddb2f95522a41891b41ab6d54f131d29c2c4,,,"Adventure 04: Voodoo Castle: BBC",,,"v 1.0",1979,Adams,,,[4BBC],,,,,,,,,,,
"Magic Mushrooms",,49c1114408efe52ef2416c767d21dc4a1c12dc5d,,,"Magic Mushrooms",,,,1985,Acornsoft,,,,,,,,,,2,,,,
"Tower of Alos",,49c6d6d4766e3a21ad33396fa483a5d9cd4f43c0,,,"Tower of Alos",,,,19xx,"Howard, D.",,,,,,,,,,TSTH,,,,
"Beebug Magazine: Volume 09: Number 10",,49cbc0114e33484b9ed88948c368a7c110dc2e41,,,"Beebug Magazine: Volume 09: Number 10",,,,1991/04,Beebug,,,,,,,,,,,,,,
"Castle Assault",,49d1f8d3ddeb064a87f34bd6a06b88fef1446d13,,,"Castle Assault",,,,1984,MRM,,,,,,,,,,TSTH,,,,
"Crazy Balloon v1.2",,49dca1d09cb30cf03446c3dbdff804573c6ffc06,,,"Crazy Balloon",,,"v 1.2; Language pre,release",1983,Acornsoft,,,,,,,,,,,,,,
"Time Lords",,49e268cbe3277abbb70b18895415388e8c6057d4,,,"Time Lords",,,,19xx,"Red Shift",,,,,,,,,,TSTH,,,,
Contraption,,49e2c20202ce742aa2c3b4cc251040cddf5bc45d,,,Contraption,,,,19xx,Icon,,,[1.CONTRAP],,,,,,,,,,,
"8-Bit Software: Issue 43",,49e320a5179956fa8ed3c9488e9007dfa083a937,,,"8-Bit Software: Issue 43",,,,1995,"Richardson, C.J.",,,,,,,,,,,,,,
"Programs Vol. 3",,49efdb65bbee5178a12f559a215f3f4bd5cab5cd,,,"Programs Vol. 3",,,,19xx,"Dewhurst, C.",,,,,,,,,,8-Bit,,,,
Puc-Man,,49f6b5264fcedc50f968bf618f06ed05bfe1e874,,,Puc-Man,,,,19xx,,,,,,,,,,,,,,,
@,,49fa044558f32466dbf68cedb96f5f481fee46a6,,,Linemaster,@,,"v 0.10",1985,Solidisk,@,,,,,,,,,,,,,
"Acorn User: Issue 1986.11",,49fbe32c5e2c3980cc88b46fa143150ba3af92bd,,,"Acorn User: Issue 1986.11",,,,19xx,,,,,,,,,,,,,,,
"Eye vs Eye",,49ff0e516a5131e8c86a0a009f75f46476a677f3,,,"Eye vs Eye",,,,1987,Romsoft,,,[EYEEYE],,,,,,,,,,,
"Free Fall",,4a1bd549e38c6ee7ed2ea850bc27f296f2a24019,,,"Free Fall",,,,1983,Acornsoft,,,[FREE-F],,,,,,,,,,,
"Sharx Place 44: 13 Items",,4a1db332a99c5f467b175a0e8f8b44855645bbee,,,"Sharx Place 44: 13 Items",,,,19xx,,,,,,,,,,,,,,,
"Rocket Raid",,4a1e7aaa78cb32ec452613c42c1c1243c014ebc7,,,"Rocket Raid",,,,1982,Acornsoft,,,[RAID],,,,,,,,,,,
"Stairway to Hell: Games Disc U1-r1",,4a1ef2ee8c315c937549747223a061435b3d41f4,,,"Stairway to Hell: Games Disc U1-r1",,,,19xx,,,,,,,,,,,,,,,
"JJF PD Disk 05: Graphics Disk 3",,4a2657c4660e12070f27b42542e3bbbffb144ac6,,,"JJF PD Disk 05: Graphics Disk 3",,,"Copyright Public Domain",19xx,"Farmer, J.",,,,,,,,,,,,,,
SubKiller,,4a26598c605701b6c9f9b9a63afa1784ba174963,,,SubKiller,,,,19xx,DKtronics,,,,,,,,,,TSTH,,,,
"Cheshire Cat",,4a2fe901902b964de34c7ac9ffeec3638a9a8f41,,,"Cheshire Cat",,,,19xx,"Micro User",,a,"a 1; [CAT]",,,,,,,,,,,
"Orpheus and the Underword",,4a46ee7b253f508a10ae96f57976699cb7d0c121,,,"Orpheus and the Underword",,,,1985,A&F,,,[ORPHEUS],,,,,,,,,,,
Demolator,,4a48f1bbfe14ca779dc0108dab807b78796b4c47,,,Demolator,,,,19xx,Visions,,,,,,,,,,2,,,,
"Big KO, The",,4a49b9f4fff791ae04e9322b3d904b8f934ae094,,,"The Big KO",,"Big KO, The",,1987,"Software Creations",,,[BOXLOAD],,,,,,,2,,,,
"Adventure 10: Savage Island Part I: BBC v1.0",,4a667c5093a593c6efbbe6b14097794ca38a7d71,,,"Adventure 10: Savage Island Part I: BBC",,,"v 1.0",1984,Adams,,,[SAVISL1],,,,,,,,,,,
Q-Man,,4a6dba65c491c4f7fca8dc44de750d2d48d486d3,,,Q-Man,,,,19xx,,,,[QMAN],,,,,,,,,,,
@,,4a7393f3a45ea309f744441c16723e2ef447a281,,,"BASIC 2",@,,,1982,Acorn,@,,,,,,,,,,,,,
Spheroids,,4a7f07b6b1d27de0510b24a253212e4fd61e3874,,,Spheroids,,,,1987,"Quad Squad",,,,,,,,,,TSTH,,,,
"Spitfire Command",,4a832d77398141d8c8589f30cf4bc52cde86192e,,,"Spitfire Command",,,,1983,Superior,,,,,,,,,,TSTH,,,,
Exile,,4a8e05239c5460dcddd6f180d848847bf578c8ca,,,Exile,,,,19xx,Superior,,a,"a 1",,,,,,,,,,,
Swag!,,4a95c386bc595e8c2cc5c839092cf927d5cf3aab,,,Swag!,,,,19xx,"Micro Power",,,,,,,,,,,,,,
Spooksville,,4aab5be98b7cbd1db0548250d1d2da1afcf37257,,,Spooksville,,,,1988,"Blue Ribbon",,a,"a 1; [SPOOKS]",,,,,,,,,,,
"Lords of Time",,4ab1078157bb96101858498852c01b8cd567d2a7,,,"Lords of Time",,,,19xx,"Level 9",,a,"a 1; [B.TIME]",,,,,,,,,,,
"Stairway to Hell: Games Disc SU11-r1",,4ab5dd88f4fb7fb9c8547b87eea22dd68de9e284,,,"Stairway to Hell: Games Disc SU11-r1",,,,19xx,,,,,,,,,,,,,,,
Blockman,,4ac38178f00098959ffdc965d662185ff422d2fb,,,Blockman,,,,1983,Petersoft,,,,,,,,,,TSTH,,,,
"Castle Frankenstein: Epic Adventure 1",,4ad95dc801ab797f66c4fe7f0ccc8417458aae6c,,,"Castle Frankenstein: Epic Adventure 1",,,,1983,Epic,,,,,,,,,,,,,,
"8-Bit Software: Issue 58",,4aebf766a82b088f66dd344dcbd9bc587eaedec3,,,"8-Bit Software: Issue 58",,,,1997,"Richardson, C.J.",,a,"a 1",,,,,,,,,,,
"Adventure 07: Mystery Fun House",,4aecbd3e7651c594ef6a639a32f53504e9eb5a79,,,"Adventure 07: Mystery Fun House",,,,1984,Adams,,,,,,,,,,,,,,
@,,4aef36a14a16b0fae9a9a50772731f1b4f1839f8,,,Ice-Box,@,,"v 1.00",1984,"Event One",@,a,"a 2",,,,,,,,,,,
"Day and Night",,4af7cf41d7adeccfe386b0432a46d47134b61b9d,,,"Day and Night",,,,19xx,MRM,,,[NIGHT],,,,,,,,,,,
"System Wadgebury",,4afcb4759bdbe64789dfe8d42501b056a5c59555,,,"System Wadgebury",,,,1987,"Cook, Andrew",,,,,,,,,,TSTH,,,,
"Raid Over Moscow",,4b06b2ce4d817368157388c8983e096f568f5f15,,,"Raid Over Moscow",,,,1986,"U.S. Gold",,a,"a 1; [RAIDLOA]",,,,,,,,,,,
@,,4b0ed56f4c19df9c78129164da0ca783942efb64,,,"Disc Doctor",@,,"v 1.09",1983,POM,@,,,,,,,,,,,,,
Zenon,,4b210619189837dd7ece6bb0b3bdd490447c0346,,,Zenon,,,,1988,Impact,,,,,,,,,,2,,,,
"Aircraft Landing Simulator",,4b50cfc67ef739cc2fbd3bba2add4635fb6152fc,,,"Aircraft Landing Simulator",,,,19xx,PCW,,a,"a 1; [LANDER]",,,,,,,,,,,
Tempest,,4b68fb712ed4beca7fd289a9335c7aa664df37b2,,,Tempest,,,,1985,Superior,,,[TEMPEST],,,,,,,,,,,
"Staircase Stampede!",,4b73651c22a25540a70a0aee6273cf6bc1c9a443,,,"Staircase Stampede!",,,,1984,Comsoft,,,,,,,,,,,,,,
"BBC PD Disk 120: BBC Games Disc",,4b7672c647e43352fbe0c2905405e1dde538a858,,,"BBC PD Disk 120: BBC Games Disc",,,"Copyright Public Domain",19xx,,,,,,,,,,,,,,,
Hockey,,4b7f06c7afae91af884ccde77af87d7caf5ebb1a,,,Hockey,,,,1986,"Bug Byte",,a,"a 1; [HOCKEY]",,,,,,,,,,,
"BBC PD Disk 065-1: Clip Art Watford Format",,4b94355fe0810abfb77cd74a5c8de5efbaa25e05,,,"BBC PD Disk 065-1: Clip Art Watford Format",,,"(Disk 1 of 2); (PD)",19xx,,,,,,,,,,,,,,,
"CeeFAX ASM Notes",,4b9c33cf2dea30ca9a42fe57d18c41cca715e780,,,"CeeFAX ASM Notes",,,,19xx,,,,,,,,,,,8-Bit,,,,
"Elbug Magazine: Volume 02: Number 07",,4ba28e7ce6e289a726e8c4c198949e1364349cdf,,,"Elbug Magazine: Volume 02: Number 07",,,,19xx,,,,,,,,,,,,,,,
Sorcery,,4ba8e472551d6ade942849fb7dd90d3d5ed0ab96,,,Sorcery,,,,19xx,Pace,,,,,,,,,,TSTH,,,,
Camelot,,4bb0ae14af75b48313bdec7af826a9fa132ab5cc,,,Camelot,,,,1989,Superior,,,,,,,,,,,,,,
