"Group","SHA1","ID","Folder","FileName","Title","[Removed]","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
"Fire Emblem Gaiden",,af69b369c63b0b6cf7f85f968dfb2488087dfad3,,,,,,"J; T+Eng97b2-Repair110206_J2e+Starwolf",,,,?,,,,,,,,,,,,
"Super Mario Bros.",,af6c1e75e4ce7636c9214516cd594b3d98401eec,,,"Barney Bros",,,"SMB1 Hack; o1",,,,,,,,,,,,,,,,
"Tecmo Super Bowl",,af7e32041d7b597793e8be9581325673972ab500,,,"Sexay Tecmo League S4 Round 02",,,"Tecmo Super Bowl Hack",,,,?,,,,,,,,,,,,
"Super Mario Bros.",,af7f88f4d82a03459afad68794d257ffdc4ab721,,,"Rikers Quest",,,"SMB1 Hack; o2",,,,,,,,,,,,,,,,
"Wario's Woods",,af879e26e9903f3d94b2dd5c77be56277a917c70,,,,,,,1994/12,Nintendo,us,b,"b 3",,,,,,,,,,,
"Fantasy Zone {Sunsoft}",,af8f361f2b3e661b702a92062bda515aeededcb7,,,,,,,1987/07/20,Sunsoft,jp,,"mapper 2, iNES title",,,,,,,Vertigo,,,,
"!Public Domain",,af8febe0ef1011e5838bf3c38933ecea06721042,,,"Drip by quietust",,,"2006-08-16; PD",,,,?,,,,,,,,,,,,
"American Dream",,af9029d70b67da0ba265c2c6660564c768e2d087,,,,,,,1989/09/23,"Coconuts Japan",jp,b,"b 3",,,,,,,,,,,
"Super Dodge Ball",,af981fa277011042bb6e54a4deed51d8056ca2ab,,,,,,,1989/06,"Sony Imagesoft",us,,"iNES title",,,,,,,2,,,,
"Kick Master",,af9944c6a918ff566c440023a1b351956189949b,,,,,,"U; t3",,,,?,,,,,,,,,,,,
"Racket Attack",,af9cd6f559480d8d2a9e0acb42064a09c4272b64,,,,,,,1988/10,Jaleco,us,b,"b 3",,,,,,,,,,,
"R.B.I. Baseball 3",,afaa73265415c46d2b7bc8d0f02e5bc430514c52,,,,,,"Tengen; b1; o1",,,,,,,,,,,,,,,,
"M.C. Kids",,afac4a56c2cf511e3cf983e16890adbf2f896bfd,,,,,,"Language proto",1992/02,"Virgin Interactive",us,,,,,,,,,,,,,
"Wing of Madoola",,afac852cc521eb7f07480c0490f430c9d2f1d81e,,,"The Wing of Madoola",,"Wing of Madoola",,1986/12/18,Sunsoft,jp,b,"b 1",,,,,,,,,,,
"Samurai Spirits",,afae449a896d457274619f132ea564f9e8deab2e,,,"Samurai Shodown III",,,Unl,,,,?,,,,,,,,,,,,
"Hudson's Adventure Island",,afaf8759c6b2fd8071851a4a1d89639a40fe8775,,,"Warau Inu no Bouken",,,,2000,Rinkaku,jp,b,"b 1; Takahashi Meijin no Bouken Shima",,,,,,,1,,,,
Strategist,,afb13f9986e4f8362a5a856504f2ff44afc7065a,,,,,,,1991,Sachen,xa,a,"a intro",,,,1,,,,,,,
"Shadow of the Ninja",,afb2f3ff7ee338963bfcd9b3b64100a42e1a8551,,,"Blue Shadow",,,,1991/07/25,Taito,eu,,v.20010217,,,"ru Vlad Mjolnir",,,,,,,,
Slalom,,afb66873ac15db16ad6145dbbd4b0aafa72f0755,,,,,,,1987/08,Nintendo,us,o,"o 1; iNES title",,,,,,,1,,,,
"!Multi-Game Pirate Carts",,afb93043d82b17f8e67da445f2fe359f0e9e5201,,,"8-in-1 Little Mermaid, The",,,"U; p1; !",,,,?,,,,,,,,,,,,
"Nekketsu! Street Basket: Ganbare Dunk Heroes",,afb9433357337490d03a90b8422c0f2c90a68802,,,,,,,1993/12/17,"Technos Japan",jp,,"enlarged rom",,,,,,,1,,,,
"Seiryaku Simulation: Inbou no Wakusei: Shancara",,afbe35e3f75b261fc1b2e6bcd61299373030b94b,,,,,,,1992/06/26,IGS,jp,,,,,,,,,,,,,
"Devil World",,afc443c320d3ef9fffba00bf9f8904f3ea7a636b,,,,,,,1984/10/05,Nintendo,jp,,,,,,,,,,,,,
"Itadaki Street: Watashi no Mise ni Yottette",,afc650d35485e86bc335b1fce34b6e6d2db9d57b,,,,,,,1991/03/21,ASCII,jp,b,"b 2",,,,,,,,,,,
@,,afd11f942bce279fa8046de67dec20d9a3544c96,,,"Super Lion King",,,,19xx,@,xa,@,"NT-656; mapper 114",,,,1,,,,,,,
"!Public Domain",,afd24e18c113309cbc0917c73fdb2c7865511990,,,"NTSC NES PPU VBL-NMI Timing Test Rom 4: VBL Clear Timing",,,"Copyright Public Domain",2005/11/06,Blargg,,,,,,,,,,,,,,
"Yie Ar Kung-Fu",,afd2b46265e14ab87fbddf054252fb2d4b5ad257,,,,,,"v 1.4",1985/04/22,Konami,jp,,,,,,,,,,,,,
@,,afd4714921e477805ca64ab3046285c4c590b57e,,,"R.B.I. Baseball: Anti-Heroes",,,,2004,@,us,@,"R.B.I. Baseball",,,,,,,1,,,,
@,,afd5b26f735a8a672da7977cb77bf8bfaf9f68ba,,,"Tecmo Super Bowl: TCS Season 6 Week 03",,,,2006,"Tecmo Championship Series",us,@,"Tecmo Super Bowl",,,,,,,1,,,,
"Zombie Nation",,afd5b4274ac6b9cc49fd7dcb9814e592248a66ba,,,"Abarenbou Tengu by Mogemogesama",,,"Hack; o1",,,,?,,,,,,,,,,,,
"Super Mario Bros.",,afd6155ca6d5f1f63e5ed492bef60a5c62c67614,,,SMB1-246,,,"SMB1 Hack",,,,,,,,,,,,,,,,
"Best Play Pro Yakyuu",,afdcf1da1f7f8033e2a994def4f3c06c45d623f7,,,"Best Play Pro Yakyuu: Shin Data",,,"Rev 1",1988/10/01,ASCII,jp,!,,,,,,,,,,,,
"Dragon Spirit: New Legend",,afde8cb13872cfabe490043d1c3238819a7c3746,,,"Dragon Spirit: Aratanaru Densetsu",,,,1989/04/14,Namco,jp,b,"b 1",,,,,,,,,,,
"Teenage Mutant Ninja Turtles II: The Arcade Game",,afe5d5a4c998906ef862038b082749dcdf43aecf,,,"Teenage Mutant Ninja Turtles {J]",,,"J; t1",,,,?,,,,,,,,,,,,
"Tecmo Super Bowl",,afe7ecdb0c8c089e4a9fa1eb106bec107bbcd828,,,"Tecmo Super Bowl 2003-2004 PreSeason",,,"v 1.1",2003,Jeid,us,,"Tecmo Super Bowl",,,,,,,1,,,,
Outlanders,,afeaf67feba6b4985ab36b72a48dc882eeba1c2e,,,,,,,1987/12/04,"Victor Ongaku Sangyou",jp,a,"a 1",,,,,,,,,,,
"Elnark no Zaihou",,aff3198813f2e25c9684b63354f1da6bdf2d7c6d,,,"Erunaaku no Zaihou",,,,1987/08/10,"Towa Chiki",jp,b,"b 1",,,,,,,,,,,
"President no Sentaku",,aff5baf40800027f9d98a1d3feb9939fd3a46692,,,,,,,1990/03/02,"Hot B",jp,,,,,,,,,,,,,
"Star Voyager",,aff6c0edcf011927d177024ed930980aa0ac4193,,,,,,,1987/09,Acclaim,us,b,"b 1; iNES title",,,,,,,"Mindrape & EFX",,,,
"Town & Country Surf Designs: Wood & Water Rage",,aff91bfb462c2aa10cc2d51ce93a04f050d7f84d,,,,,,,1988/02,LJN,us,,"iNES title",,,,,,,Vimm,,,,
"Aladdin III",,affcdc570a668013ce115f6e7cdfffd8cba7bf08,,,,,,,1995,,xa,!,JY-031,,,,1,,,,,,,
"R.B.I. Baseball",,b0030a832d4f86e98da7c2313a8c12b03689eeee,,,"R.B.I. Baseball: Fantasy Baseball League III Week 09 by Dee-Nee Forums",,,Hack,,,,?,,,,,,,,,,,,
"Digger: Legend of the Lost City",,b005e3581da5997cddafc19e01884d8bc6ceea52,,,"Digger: The Legend of the Lost City",,"Digger - Legend of the Lost City",,1990/12,"Milton Bradley",us,u,"b 1; u 1",,,,,,,,,,,
"Phantom Fighter",,b00813ed6a0b4602b1384d6f7418052dc496dead,,,"Reigen Doushi",,,,1988/09/16,"Pony Canyon",jp,,,,,,,,,,,,,
"Skate or Die 2: Search for Double Trouble",,b0088f7e738d4066fff2413ce79437f82c458429,,,"Skate or Die 2: The Search for Double Trouble",,"Skate or Die 2 - Search for Double Trouble",,1990/09,"EA Sports",us,o,"o 1",,,,,,,,,,,
Hoops,,b008d1f0f87f0e66c5f4feddbb4336ccf6a355cb,,,"Moero!! Junior Basket: Two on Two",,,,1988/11/22,Jaleco,jp,,,,,,,,,,,,,
"Air Demo",,b00cddbe971a2e69821439679f5b35c4857c20bb,,,"Air Demo PCM",,,"Copyright Public Domain",200x,KZ-S,,,,,,,,,,,,,,
"Samurai Spirits",,b00d76e4b4f728b876f63ab5be0105cb1d972b55,,,"Wu Shi Hun",,,,199x,,xa,a,"a 1; Samurai Shodown",,,,1,,,,,,,
"Super Mario Bros. 3",,b00df2c522bfa488d58858f034bf7a034defb1c0,,,"Odd Mario Bros 3 Demo 2",,,"SMB3 PRG0 Hack; a1",,,,,,,,,,,,,,,,
"Super Mario Bros. 2",,b015ed7e914cb96066524b790ee66c0a5c5529fe,,,"Legend of the Blob Bros. 2 V1.1 by BMF54123",,,"SMB2 Hack",,,,,,,,,,,,,,,,
"Hammerin' Harry",,b017bd17b5a9e07003cfc3c498b3549bdb49cb1a,,,,,,,1994/06/23,Irem,eu,,,,,,,,,,,,,
"Rescue: Embassy Mission",,b0194aeb10e5c5dd498646c5fcc85b922dd96fa1,,,"Rescue: The Embassy Mission",,"Rescue - Embassy Mission",,1990/01,Seika,us,b,"b 3",,,,,,,,,,,
"!Public Domain",,b01a1519ad78640860e134ca0897270470078726,,,Cynthi,,,"Copyright Public Domain",200x,,,,,,,,,,,,,,,
"!Public Domain",,b01b5adc58b6b81cae093e3ad43ad6fc4065237a,,,Manhole,,,"Copyright Public Domain",2002,KZ-S,,,,,,,,,,,,,,
Hydlide,,b01c0b98fa850ba97a25f0af247162b0dc379acf,,,,,,,1989/06,FCI,us,,v1.0,,,"fr KS151",,,,,,,,
"3-D Battles of World Runner",,b01ede8636ad9642476c09541b85ffb3d6bbb11a,,,とびだせ大作戦,,"Tobidase Daisakusen","FDS Conversion",,,,?,,,,,,,,,,,,
"Digger: Legend of the Lost City",,b024e568ebfb7314460946990407fcf2225c1996,,,"Digger T. Rock: The Legend of the Lost City",,"Digger T. Rock - Legend of the Lost City",,1991,"Hasbro International",eu,,,,,,,,,,,,,
"Tecmo Super Bowl",,b027923dc7e4db07341cb41f4bf5e5d946be5666,,,"Hardcore Tecmo League S2 Week 03",,,"Tecmo Super Bowl Hack",,,,?,,,,,,,,,,,,
Palamedes,,b0279f1ea509bf57fe641d33e071330d0794075f,,,,,,,1990/11,"Hot-B USA",us,!,,,,,,,,,,,,
Mappy-Land,,b02c4240a58c2e2c0b23f6e5f0079a8235d2b419,,,,,,"J; o1",,,,,,,,,,,,,,,,
"!Public Domain",,b02d5698b0d1d0c15cde7c8cbef05ffa0fd1e683,,,"MMC3 IRQ demo",,,"Copyright Public Domain",2004,"Allan Blomquist",,,,,,,,,,,,,,
"Wai Wai World 2: SOS!! Paseri Jou",,b02e31bf773cec8e01a105ebe552d1e1d3a4d7da,,,,,,,1991/01/05,Konami,jp,,,,,,,,,,,,,
"Super Mario Bros. 2",,b02eb3f7a1f1a106d325f1dbdcf87d361cf95ab5,,,"Windwaker101's SMB2 Hack",,,"Demo 1",200x,Windwaker101,,,"Super Mario Bros. 2",,,,,,,1,,,,
"!Other Pirate Carts",,b030888056d1a349333e42a0f5266ab92960a665,,,"Street Fighter Zero 2 '97",,,"Unl; b1",,,,?,,,,,,,,,,,,
"Kickle Cubicle",,b030c02f7ee135f01ecc7d12bcd08e84604c4079,,,,,,"U; b1",,,,?,,,,,,,,,,,,
"Battle City",,b0344f866d0c6aae890cd1252f73d23193e2c835,,,"Missile Tank",,,,1994,Y.S,xa,a,"a 1; 6 enemies",,,,1,,,,,,,
"Famicom Jump II: Saikyou no 7 Nin",,b0371cb269cf890002302d76652e4c22bdea864a,,,,,,,1991/12/29,Bandai,jp,b,"b 1",,,,,,,,,,,
"Felix the Cat",,b0376d3ccc8943a3797c24777363982531da6c2c,,,,,,,1992/10,Hudson,us,o,"a 1; o lder",,,"pt Emuroms",,,,,,,,
"Kaettekita! Gunjin Shougi: Nanya Sore!",,b03ce9072e54513044aeffa4e8c67912b964efa9,,,,,,,1989/05/26,Sofel,jp,,"iNES title",,,,,,,Vimm,,,,
"River City Ransom",,b03e574191f0feee0335ef289ee3431047c8e4c3,,,,,,,1990/01,"American Technos",us,b,"b 1; v1.00",,,"de Star Trans",,,,,,,,
"Super Mario Bros. 3",,b03effc38f7d0ef0138adb583634384ef0702f49,,,"Super Mario Bros 3 Second World by Johns",,,"SMB3 PAL Hack",,,,,,,,,,,,,,,,
Tiger-Heli,,b04772d757b31a0c3e6f16cbb0b27373e93e1aa7,,,,,,,1986/12/05,"Pony Canyon",jp,a,"a 2",,,,,,,,,,,
"Championship Pool",,b052791cca347cc8228c8901839cb52fca9f0c47,,,,,,,1993/10,Mindscape,us,b,"b 1",,,,,,,,,,,
"!Public Domain",,b053482f9ced7a1835fe961cc2373ff9521b74a2,,,"Quantum Disco Brothers",,,"Copyright Public Domain",2006,wAMMA,,,,,,,,,,,,,,
"!Other Pirate Carts",,b055070849a49e66af9d3c5e99effcdf4476dcad,,,"Street Fighter Zero 2 '97",,,"Unl; !",,,,?,,,,,,,,,,,,
"Hudson's Adventure Island",,b055f08861808a1085c64564dc5350723115d5b9,,,"Takahashi Meijin no Bouken-jima",,,,1987,FMG,jp,,,,,,1,,,,,,,
"Paris-Dakar Rally Special",,b056c3b96688d2d9e996fb49a2a398634e5c2ebf,,,,,,,1988/02/01,"CBS Sony Group",jp,,,,,,,,,,,,,
"I Love Softball",,b057c3f697bf9078a4944b3332e6e80425a3ef84,,,,,,,1989/12/19,"Coconuts Japan",jp,,,,,,,,,,,,,
"Captain America and The Avengers",,b061e44c0d0b91890f5900bf7b675bab0148f815,,,,,,"U; t2",,,,?,,,,,,,,,,,,
Contra,,b0637bb4d462dedec392f709220d716b4ea54c4e,,,,,,PlayChoice-10,1988,Konami,,,invulnerability,,,,,,,1,,,,
"Championship Bowling",,b064954c69b80df70d650913bbb874f2a756a703,,,,,,,1989/12,Romstar,us,b,"b 2; iNES title",,,,,,,Vimm,,,,
"David Crane's A Boy and His Blob: Trouble on Blobolonia",,b06d826b4692cd04157238185d81733c64eab408,,,,,,,1990/01,"Absolute Entertainment",us,b,"b 2",,,,,,,,,,,
"Metal Storm",,b07353fb0c8707ea58daa8d82e746b5086f82414,,,,,,,1991/02,"Irem Corporation",us,b,"b 2",,,,,,,,,,,
"Tantei Jinguuji Saburou: Toki no Sugiyuku Mama ni...",,b07bd06624f56133c87610a8bb722be10e495147,,,,,,,1990/09/28,"Data East",jp,,,,,,,,,,,,,
"Dr. Mario",,b07c7d3a23987bb2a775c7f8f21464cc66069f64,,,,,,"v revPRG0",1990/07/27,Nintendo,"jp,us",o,"o 1; iNES title",,,,,,,"Mindrape & EFX",,,,
"Megaman V",,b07d4c02e5bc2ff6a1b99899ce2f4290ebfeb123,,,Protoman,,,"v 2.0",200x,"Sephiroth X",,,"Mega Man 5",,,,,,,1,,,,
Castlevania,,b0814a53e443082b8fec15efd7c3f16e07295c8e,,,"Castlevania: Chorus of Mysteries",,,"Castlevania Hack",,,,?,,,,,,,,,,,,
"Terminator 2: Judgment Day",,b089b75cfe3ae442bb0a502a4dcf612a75809e0b,,,"Terminator 2: Judgment Day Expanded",,,Hack,,,,?,,,,,,,,,,,,
Mappy,,b089fee1fa9ace1ccc0921f09124eeae89e889e8,,,"Takeshi Kun 2",,,,2002/10/21,Shinya,jp,,Mappy,,,,,,,1,,,,
"Summer Carnival '92: Recca",,b08beec185375b3484431407f69bb2299aa689ad,,,,,,"J; t1",,,,?,,,,,,,,,,,,
"Advanced Dungeons & Dragons: Heroes of the Lance",,b091cd121984c85dd850979948401f6c10613e5a,,,,,,,1991/01,FCI,us,b,"b 1",,,,,,,,,,,
"Super Mario Bros. 2",,b093e591addea1814058a0ad3f4d366d90705fad,,,,,,"v revPRG0",1988/10,Nintendo,us,,,,,de,,,,,,,,
"!Public Domain",,b0956d6c89a3d5c49200ce6be44b5c7585a54972,,,"MMC1 Mapper Test v0.01: UNROM V-Mirroring",,,"Copyright Public Domain",2006,"Yerrick, Damian",,,,,,,,,,,,,,
"Mickey Mousecapade",,b096a108635564f251ab40d2e5e80c0f2a3c6f96,,,,,,,1988/10,Capcom,us,,"iNES title",,,,,,,Vimm,,,,
"Megaman IV",,b09f46e940ad4d1a46d22b1621ac91554667ef47,,,"Mega Man 4",,,"v revPRG0",1992/01,Capcom,us,,2001,,,"pt Tradu-Roms",,,,,,,,
@,,b0a65f1becdd93291bc5feabff6d4679f40c5434,,,"Hikari Shinwa: Palthena no Kagami",,,,1986/12/19,Nintendo,jp,@,FMC-PTM,,,,,,,,,,,
"Pro Yakyuu Satsujin Jiken!",,b0a7ac6b37295f39755017e216794f64df0843fc,,,,,,,1988/12/24,Capcom,jp,,"mapper 2",,,,,,,1,,,,
Squashed,,b0a96664cdd218b93412aa544665d9c0ebce26a7,,,,,,"Language proto",1991,Jaleco,us,,,,,,,,,,,,,
Contra,,b0ab3e6b0834d2b995aa0bcbf0bd819f2c705612,,,,,,,1988/02,Konami,us,,2000,,,"pt Zeronet",,,,,,,,
"Wheel of Fortune starring Vanna White",,b0ac97a1eeb99c43cd1c3ef24f5689c65a220fd9,,,,,,,1992/01,Gametek,us,,"iNES title",,,,,,,Vimm,,,,
"Road Fighter",,b0b7b92520f9a27bab931c498bca759bf2f61876,,,,,,,1985/07/11,Konami,jp,,,,,pt,,,,,,,,
"Super Mario Bros.",,b0b8f779b0431f72e7cf378fd4c251f122a20565,,,"Dark Monk",,,"SMB1 Hack; b1",,,,,,,,,,,,,,,,
"Pocket Zaurus: Juu Ouken no Nazo",,b0bc4361a044c64f605afaf9487253e9c56d7bc5,,,,,,,1987/02/27,Bandai,jp,,,,,,,,,,,,,
"Little Nemo: Dream Master",,b0bd2050c5a866332083f08ff3a2e5d461dc5e21,,,"Little Nemo: The Dream Master",,"Little Nemo - Dream Master",,1990/09,Capcom,us,,v.20010723,,,"ru Boogerman",,,,,,,,
"Rainbow Islands: Story of Bubble Bobble 2 {Taito}",,b0be2247b2bad3c932dcf8a74a4150b1c0a694ec,,,"Rainbow Islands: The Story of Bubble Bobble 2 {Taito}",,"Rainbow Islands - Story of Bubble Bobble 2 {Taito}",,1988/06/26,Taito,jp,b,"b 1",,,,,,,,,,,
"Zelda II: Adventure of Link",,b0becf16354f729e610e0d699dfeda95375a7857,,,"Zelda II: The Adventure of Link",,"Zelda 2 - Adventure of Link",,1988/12,Nintendo,us,,"iNES title, trans v1.1-2003",,,"nl OK Impala!",,,,Vimm,,,,
Labyrinth,,b0c02b0ffc5a372bd54451d0bd18bca7ec4cacd3,,,,,,,1987,FMG,jp,,,,,,1,,,,,,,
"Super Mario Bros.",,b0c4efc95981a1a8c1186dda3ccab53d22231ae6,,,"Crazy Coons in Cloud Land",,,"SMB1 Hack",,,,,,,,,,,,,,,,
"Best Play Pro Yakyuu",,b0d3183d8ff1451ef31c344cda526e7a231f048a,,,,,,"J; b1",,,,,,,,,,,,,,,,
Arkanoid,,b0dac3decace5e8911887eb57d7af86edb7b6660,,,Annoid,,,"Arkanoid Hack; o1",,,,,,,,,,,,,,,,
"Sesame Street: ABC",,b0db511c5f5ca9e3c0fac42b80b3c0bb938ff023,,,"Sesame Street: A B C",,,,1989/09,"Hi-Tech Expressions",us,o,"o 1",,,,,,,,,,,
"Popeye no Eigo Asobi",,b0dc5d51771052f97f9b4310396f0022bde25dfc,,,,,,,1983/11/22,Nintendo,jp,,,,,,,,,,,,,
"Tecmo Super Bowl",,b0de2f6e9fad628fb42f304008bc1d16a7e27f3a,,,"Online Tecmo Football League S10 JAX-IND Week 2",,,"Tecmo Super Bowl Hack",,,,?,,,,,,,,,,,,
Metroid,,b0e1e0cd36b40aab2f9fecf057098abdad718cd3,,,,,,"U; PRG0; T+Fre_terminus",,,,?,,,,,,,,,,,,
@,,b0e23b52c33298f451b31057e08e5cef4e071338,,,Geimos,,,,1987,FMG,jp,@,,,,,1,,,,,,,
"Bases Loaded II: Second Season",,b0e7e0b65172a52d63afd0d029b4d3e6b906909a,,,,,,,1990/01,Jaleco,us,,"iNES title",,,,,,,Vimm,,,,
"Daiva: Imperial of Nirsartia",,b0e82c2f89a696589bbdd09541977c66988f7327,,,,,,,1986/12/05,"Toshiba EMI",jp,,"iNES title",,,,,,,"Mindrape & EFX",,,,
"Final Fantasy",,b0f164556d8cb71b2c04bd7d9d306c0e7c026772,,,"Final Fantasy Epica",,,"v 2.0",2000/02/04,Codeman,,,"Final Fantasy",,,,,,,1,,,,
"Hyaku no Sekai no Monogatari: Tales on a Watery Wilderness",,b0f548a287461ac9d9cb5fa41fb4cf520c403764,,,"Hyaku no Sekai no Monogatari: The Tales on a Watery Wilderness",,"Hyaku no Sekai no Monogatari - Tales on a Watery Wilderness",,1991/08/09,"Ask Koudansha",jp,,,,,,,,,,,,,
Megaman,,b0f5f935d928a3377682b56586d4d8d0dce7f27c,,,"Megaman 9 Demo 2 PAL",,,"Megaman Hack",,,,,,,,,,,,,,,,
"Super Spy Hunter",,b0f9923cbf8f54a0808f585dc7cac6fe0f26f91f,,,,,,"E; U; !",,,,?,,,,,,,,,,,,
"Super Mario Bros.",,b0fc1d54be9f6bc4e7dd49d618ec92dd7761474f,,,"Super Mario Bros All-Star Levels by AP",,,"V1.00; SMB1 Hack",,,,,,,,,,,,,,,,
"Super Mario Bros.",,b0fc47f87646ae272443310e6c0d54114dd24b7a,,,"HL Test Level3 by HappyLee",,,"SMB1 Hack",,,,?,,,,,,,,,,,,
@,,b0fe8d3acd2ccc145a5b6d254631076c6e5c5f0d,,,"Puzzle Boys",,,,1990/11/16,Atlus,@,@,ATL-PUZ,,,"en DvD Translations",,,,,,,,
"Karate Champ",,b101ba356d61b5a7b469f493848f2ed9af2f163d,,,,,,"v revA",1986/11,"Data East",us,,"iNES title",,,,,,,"Mindrape & EFX",,,,
Megaman,,b105577c3e9b1da9a41c9e0570eec19756491f23,,,Rockman,,,,1987/12/17,Capcom,jp,,100%,,,"es Paladin Knights",,,,,,,,
"Side Pocket",,b1071566adebba7d72e797daf42e94e444a1cc7f,,,,,,,1987/10/01,Kemco,jp,,v.20060225,,,"zh MS emumax",,,,,,,,
Hoops,,b107326d1ea60978735fd6afe1948491d5f69be0,,,"Moero!! Junior Basket: Two on Two",,,,1988/11/22,Jaleco,jp,o,"o 1",,,,,,,,,,,
@,,b109d8678a388cc983aab466cae2980fd07f3011,,,"Gomoku Narabe",,,,1983/08/27,Nintendo,jp,o,"o 1",,,,,,,,,,,
"Hana no Star Kaidou",,b10e6925da38750b20350c92d921a71fe5f74ffa,,,,,,,1987/03/17,"Victor Ongaku Sangyou",jp,u,"u 1",,,,,,,,,,,
"Track & Field",,b1181519e846f3b2146b404424c33afd22be7a75,,,"Hyper Olympic",,,,1985/06/21,Konami,jp,o,"o 1",,,,,,,,,,,
"Rackets & Rivals",,b1197945728949126af2049e96d2433a7813a9da,,,,,,,1993,Palcom,eu,,,,,,,,,,,,,
"Jackie Chan's Action Kung Fu",,b11a968ab318bdddff572b3f76e68106cf531cbe,,,"Jackie Chan",,,,1991/01/25,Hudson,jp,b,"b 2; FFE copier",,,,,,,1,,,,
"Trolls in Crazyland",,b11adc0a126702e09c7af5bf7df2258920029d97,,,"Doki! Doki! Yuuenchi",,,,1991/08/09,Vap,jp,,,,,,,,,,,,,
Castlevania,,b11b5786cf76fb616b9db273ff817fe4857d8ebf,,,,,,"v revPRG0",1987/05,Konami,us,,100%,,,"es Chilensis",,,,,,,,
"Super Mario Bros.",,b11d2eeb8aacb264e029c5d73bca5040ff1379a4,,,"VS. Super Mario Bros.",,,"VS; b2",,,,?,,,,,,,,,,,,
"Fire Hawk",,b120c9fc64012ceae65de3dcd6a8599bc8128697,,,FireHawk,,,,1991,Camerica,us,b,"o 1; b 1",,,,1,,,,,,,
Toobin',,b1218d2e415a6136f72d9cde0fb9a5d81011cf77,,,,,,"Tengen; b2",,,,?,,,,,,,,,,,,
"Super Mario Bros. 2",,b121e2dc84f58b62fd5a2f0e91e68c98aefb8c4b,,,,,,"v revPRG0",1988/10,Nintendo,us,,v1.0-2000,,,"el Greek Roms",,,,,,,,
"Super Mario Bros.",,b131a39374699c8ef53be0fd5f01763f859bf46a,,,"Jack Ass",,,"SMB1 Hack; b1; o1",,,,,,,,,,,,,,,,
"Impossible Mission II",,b1333c8d339ea8d3d3468ccb09a0dad33fa0768d,,,,,,,1990,"American Video Entertainment",us,,"iNES title",,,,,,,Vimm,,,,
"Hudson's Adventure Island II: Aliens in Paradise",,b1343cf8646313cbbed7dfb38ea5e2ee91d86ea9,,,"Takahashi Meijin no Bouken-jima II",,"Takahashi Meijin no Bouken-jima 2",,1991/04/26,Hudson,jp,,"enlarged rom",,,,,,,2,,,,
@,,b139012830871ffe25bca7a59cb08ea2e5dcfabc,,,"Famicom Wars",,,,1988/08/12,Nintendo,jp,@,v0.99,,,"en akadewboy",,,,,,,,
"Days of Thunder",,b1404f0963761a6538a81432d56421fc20734165,,,,,,,1991/04/05,Mindscape,eu,,,,,,,,,,,,,
"Tecmo Super Bowl",,b140de2de21c3e07133ba8e1cdd7267fed2cf283,,,"Online Tecmo Football League S11 PHI-PIT Week 13",,,"Tecmo Super Bowl Hack",,,,?,,,,,,,,,,,,
Bomberman,,b1452c717d25532bce5b52645e9d4a605c972ace,,,,,,,1985/12/19,Hudson,jp,,,,,,,,,1,,,,
Rampage,,b14725b18534e911745070a5f8557841d1104d89,,,,,,,1988/12,"Data East",us,,v1.01,,,"sv General CoolNES Trans",,,,,,,,
"Dragon's Lair",,b148865237e6754be4b55e01b48e1889a3fab221,,,,,,,1990/12,"CSG Imagesoft",us,b,"b 1",,,,,,,,,,,
"Duck Hunt",,b1497cf4c2f2ff779d5c3cfd8dd27ee6694decf7,,,,,,,1984/04/21,Nintendo,,,v1.1,,,"nl OK Impala!",,,,,,,,
"Guardian Legend",,b14d9041a43f3dc27a216813436e18d303cf793a,,,"The Guardian Legend",,"Guardian Legend","E; !",,,,?,,,,,,,,,,,,
"Mini Putt",,b151ca3883ef0e5c3de355b61f91766c75df0419,,,,,,,1991/02/15,A-Wave,jp,,"v1.00-20000726, iNES title",,,"en No Talent Translations",,,,Vimm,,,,
"American Dream",,b152df2e9cd2fb6bd7061b2814c127f5f632b1d7,,,,,,,1989/09/23,"Coconuts Japan",jp,b,"b 2",,,,,,,,,,,
@,,b154b2e628fa18be7219e32dc536b572f4aefc70,,,"Vs. Excitebike",,,,1988/12/09,Nintendo,@,a,"a 4; FMC-EBD",,,,,,,,,,,
"R.B.I. Baseball",,b154c6fd29119115aa8b3efb13085c0a1cc714fe,,,"R.B.I. Baseball: Best of The Decades by The Ross",,,Hack,,,,?,,,,,,,,,,,,
"Super Mario Bros. 2",,b155723d7c22bfc18b6cc14f504e9bacdea4da98,,,,,,"v revPRG1",1988/10,Nintendo,us,,v1.0-19981126,,,"it SadNES City",,,,,,,,
"Tecmo Super Bowl",,b159223d1101a426cd28f9e88f184176bebeda19,,,"Tecmo Super Bowl 1990 Redux",,,"v 2.0",2006/12/23,SBlueman,us,,"Tecmo Super Bowl",,,,,,,1,,,,
"Tsuppari Wars",,b15ab71246fc59291f796d038d316fdbec0eff2c,,,,,,"J; b1",,,,?,,,,,,,,,,,,
@,,b16879a21bed61fe4bb28401aaf424641efb9f89,,,"R.B.I. Baseball: Fantasy Baseball League II Week 01",,,,2004,FBL,us,@,"R.B.I. Baseball",,,,,,,1,,,,
