"Group","SHA1","ID","Folder","FileName","Title","[Removed]","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
"!Public Domain",,2c9b579c0e1a5d0e68dcf6ac983c388289e51c5c,,,"Super Fighter Demo",,,,2002,"Halley's Comet Software",,?,,,,,,,,,@,,,
@,,2cc9881829f685588c75043c03dec3154c37c8fc,,,"Conker's Bad Fur Day",,,Demo,2000,Rare,@,@,@,@,@,@,@,@,@,2,@,,,
"Chameleon Twist",,2cdc6abf42b78627d16626871afb79621b1e169c,,,,,,v0,1997,"Japan System Supply | Sunsoft",us,b,,,,,,,,,@,,,
"Legend of Zelda: Ocarina of Time",,2ce2d1a9f0534c9cd9fa04ea5317b80da21e5e73,,,"Zelda no Densetsu: Toki no Ocarina: Zelda Collection Version",,,,2004,Nintendo,jp,!,"Nintendo GameCube",,,,,,,,@,,,
"Bomberman 64 {W}",,2cf6a9b085b35d3b415209723e33469a16e0b4ee,,,,,,,1997,Hudson,eu,b,,,,,,,,,@,,,
@,,2d035cc458bbaa3ae8e075751b3200891ec8de50,,,ScummVM-N64,,,v1.2.1-gob,2010,"ScummVM Team",@,@,@,@,@,@,@,@,@,@,@,,,
"Premier Manager 64",,2d0b54fd4940e6c6affdf7b1536265c30db90c66,,,,,,,1999,Gremlin,eu,?,,NTSC100%,,,,,,2,@,,,
"Perfect Dark",,2d17c03b4df0ed8a24cbf5028b0435d80f47b736,,,,,,,2000,Rare,eu,b,,,,,,,,,@,,,
@,,2d33071cc0b160b2802264e12f2fd44f363112b7,,,"Neo N64 Myth Menu",,,v1.9.1MF,2010,NeoTeam,@,@,@,@,@,@,@,@,@,@,@,,,
@,,2d6e6696d90e46729328cf041e639a730ce36041,,,ScummVM-N64,,,v1.2.0-parallaction,2010,"ScummVM Team",@,@,@,@,@,@,@,@,@,@,@,,,
"Zool: Majou Tsukai Densetsu",,2d6efdb155f6726478ad255e76220a95b559be40,,,,,,,1999,"Imagineer | Pandora Box",jp,!,,,,,,,,,@,,,
"Jikkyou Powerful Pro Yakyuu 4",,2d73a8ec1598f5d59733fe178578077d149f288f,,,,,,v0,1997,Konami,jp,b,,,,,,,,,@,,,
@,,2d81e51e412be85f0cbdae9933c1b14ddba6ab61,,,Glover,,,@,1998,"Hasbro Interactive",us,@,@,@,@,pl,@,@,@,@,@,,,
"F-1 World Grand Prix II",,2d8d9cda48e69b6e89c9b22cfeda6362583281c8,,,,,,,1999,"Paradigm Entertainment | Video System",eu,?,,,,,,,,2,@,,,
@,,2dbeefb99c3d31cc82f45fa1ae912e9fa9791933,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,@,@,@,@,110,@,,,
"Bakuretsu Muteki Bangaioh",,2dbfe78f97b8d6e1a33b73d244be831d18b0491e,,,,,,,1999,ESP,jp,!,,,,,,,,,@,,,
"Turok 2: Seeds of Evil",,2dd9771030500a4e4512e76209267e358a4a0ae6,,,"Violence Killer: Turok New Generation",,,,1999,Acclaim,jp,!,,,,,,,,,@,,,
@,,2ddbcf8f20b0c199e1bb54b58649f28f464abe75,,,"Wipeout 64",,,@,1998,Midway,us,@,@,@,@,@,@,@,@,@,@,,,
@,,2e0748a96d4355524441e2e7a0bb9650f604f630,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,@,@,@,@,109,@,,,
@,,2e0f0ae69eb98a079baab365f99af7ae56099edc,,,"Pro Mahjong Kiwame 64",,,v1,1997,Athena,jp,@,@,@,@,@,@,@,@,@,@,,,
@,,2e1db2780985a1f068077dc0444b685f39cd90ec,,,"Shén Yóu Mǎlìōu",,,v4,2003,Nintendo,cn,@,iQue,@,@,@,@,@,@,@,@,,,
"NBA Jam 99",,2e306d2123ad4220e672d8a07874ca7b515d57e0,,,,,,,1998,Acclaim,us,!,,,,,,,,,@,,,
"Pokemon Snap",,2e398f9f050be110a1f8f263c061f8a689f04e48,,,,,,,1999,"HAL Laboratory | Nintendo",us,?,,Save-PAL,,,,,,2,@,,,
@,,2e401f5087658df4ed0ef74be767e5aeec7c4653,,,"F-Zero X",,,@,1998,Nintendo,us,@,@,@,@,@,@,@,@,26,@,,,
"Dezaemon 3D",,2e624609efe173595116ee76fe8446b8a57d0d9a,,,,,,,1998,Athena,jp,b,,,*,,,,,,@,,,
@,,2e64e34dc8f3b6349cb71412f1bf2ca6a2fd5c2b,,,"Carmageddon 64",,,@,1999,"Interplay | SCi",eu,@,@,@,@,@,@,@,@,@,@,,,
"Harvest Moon 64",,2e75f0c3f345f2b10e87d0a43f973a16d1b4b6c8,,,,,,,1999,Natsume,us,?,,,*,,,,,,@,,,
@,,2e826c1aff25a07a6e3bfa4b6e8243cc7964fe9c,,,"F-Zero X",,,@,1998,Nintendo,us,@,@,@,@,@,@,@,@,40,@,,,
"Madden NFL 99",,2e8595c6ea0267a0344c0e203b4b08f00a42b13a,,,,,,,1999,"Electronic Arts",us,!,,,,,,,,,@,,,
@,,2e8c9984edc956c53a1350f5d73fedad0894a301,,,"Retroactive 64drive Menu",,,v1.11b,2013,Retroactive,@,@,@,@,@,@,@,@,@,@,@,,,
@,,2e98e802a9ea6c3f62272c14325cd17515384c08,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,@,@,@,@,66,@,,,
@,,2eceabe6ac3a7044c18508b8092381542a801e05,,,"The Legend of Zelda: Ocarina of Time: Master Quest",,"Legend of Zelda - Ocarina of Time - Master Quest",@,2003,Nintendo,eu,@,"Nintendo GameCube",@,@,es,@,@,@,@,@,,,
"!Public Domain",,2ed2e740b772c8f332f98e32bf668f47fa2622e8,,,ObjectVIEWer,,,v1.1,200x,"Kid Stardust",,?,,,,,,,,,@,,,
"Quake II",,2edb00e602e7c2813a5d6a04dfec80487627237a,,,,,,,1999,Activision,us,!,,,,,,,,,@,,,
"Penny Racers",,2f017f592a3d490b3e87f2291b49f00b8c7afd41,,,"Choro Q 64",,,,1998,Takara,jp,b,,,,,,,,,@,,,
"Legend of Zelda: Majora's Mask",,2f0744f2422b0421697a74b305cb1ef27041ab11,,,,,,Demo,2000,Nintendo,us,!,,,,,,,,,@,,,
AeroGauge,,2f0d1ecb9c53cab3c6e7e3821cae34be9ee331c0,,,,,,v1,1997,"ASCII | Locomotive",jp,b,,,,,,,,,@,,,
"Olympic Hockey Nagano 98",,2f21fc79b20955c5908fdd9d7117b4784909f2dc,,,,,,,1998,Atari,us,?,,,,it,,,,,@,,,
@,,2f26cb93071a41b0504e58c723bde7612376a4f8,,,"Holy Magic Century",,,@,1998,Imagineer,fr,b,@,@,@,@,@,@,@,@,@,,,
"!Public Domain",,2f52609cde06c51c8b1688f7359b47898af147e8,,,UltraSMS,,,v1.0,2000,"Kwanten, Jos",,?,,,,,,,,,@,,,
"Ken Griffey Jr.'s Slugfest",,2f7cb8653e7df03a221fd9638b1dedb8d84d90cf,,,,,,,1999,Nintendo,us,b,,,,,,,,,@,,,
"!Public Domain",,2f7f893298c439af23054da40d3906a6de2b4cf9,,,Snes9x,,,v0.01,1998,"Crazy Nation",,?,,,,,,,,,@,,,
@,,2f8fb208d0a6a7024354d231d81311bd5e8fcc01,,,"F-Zero X",,,@,1998,Nintendo,us,@,@,@,@,@,@,@,@,35,@,,,
@,,2f95ce7f8233f1df82e0ad39ad5ba6a5ebfb6db7,,,"Mortal Kombat Trilogy",,,beta,1996/05/13,Midway,us,@,@,@,@,@,@,@,@,@,@,,,
"!Public Domain",,2f9d855c622bcc6512f7afc2bdfa25178fc61a4b,,,"77a: Special Edition",,,,1998,Count0,,?,,,,,,,,,@,,,
"Xena: Warrior Princess: Talisman of Fate",,2fa884f36bd370d844ed1e57c4357510584fe3e2,,,,,,,1999,Titus,eu,!,,,,,,,,,@,,,
@,,2fb15e4517ebe84f4a354e555716105fe69dd993,,,"International Superstar Soccer '98",,,@,1998/03/02,Konami,eu,@,@,@,@,@,@,@,@,@,@,,,
"Sim City 2000",,2fbbd0a4b9bd365e94d844a21dc7f23832403dee,,,,,,,1997,Maxis,jp,?,,,,,,,,*,@,,,
@,,2fcace5392652d17dd736ebf77f06ab662f1f397,,,"Star Wars: Episode I: Battle for Naboo",,,@,2000,LucasArts,us,@,@,@,2,@,@,@,@,@,@,,,
"Armorines: Project S.W.A.R.M.",,2ff78a426e7e5ecf745452bd609b25becd151c0a,,,,,,,1999,Acclaim,us,?,,,*,,,,,,@,,,
"Bomberman Hero",,3006eff5f4e3651828f0c528403f685119dabd97,,,"Bomberman Hero: Mirian Oujo wo Sukue!",,,,1998,Hudson,jp,b,,,,,,,,,@,,,
"Mario Party",,300a8503b3bfaa76f5bdf0c8bfc0eb76051786e2,,,,,,,1998,"Nintendo | Hudson",eu,?,,,,,,,,*,@,,,
"Mario Kart 64",,3021b946987ee1f84a578f8664cb57402c8abb23,,,,,,,1996,Nintendo,us,b,,,,,,,,,@,,,
@,,30251e6640a7f753f8c93a4f2174e80a24b26437,,,"GoldenEye 007",,,@,1997,Nintendo,us,@,@,@,@,@,@,@,@,10,@,,,
"Legend of Zelda: Ocarina of Time",,302dda883238864282e63bd45263d74e4627d50c,,,,,,v0,1998,Nintendo,us,?,,*,,,,,,4,@,,,
"Off Road Challenge",,303500d29f447d7fd32291d4948a59ded5048a9f,,,,,,,1997,Midway,us,b,,,,,,,,,@,,,
@,,304196a201cdd74529856f5081fa7c35002de737,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,@,@,@,@,153,@,,,
"All Star Tennis '99",,3042c6432fddaa5ca989a6a431537cbab7695253,,,,,,,1999,Ubisoft,eu,?,,NTSC,,,,,,4,@,,,
"Kirby 64: Crystal Shards",,304715aa0dd607b12dd5fb6ce52750ffe30eef3a,,,,,,,2000,"HAL Laboratory | Nintendo",us,b,,,,,,,,,@,,,
"Mario Kart 64",,305972045a1afeedde61bb968b03d2ff8053c975,,,,,,,1996,Nintendo,us,?,,,2,,,,,,@,,,
@,,3062aa1386601e487c6098d3b079b6d01b28155e,,,"Batman of the Future: Return of the Joker",,,@,2000,Ubisoft,eu,@,@,@,@,@,@,@,@,*,@,,,
"1080º TenEighty Snowboarding",,308e2daded2caacd27c12212fe965b40047e88aa,,,,,,,1998,Nintendo,eu,b,,NTSC,,,,,,,@,,,
"Madden NFL 99",,308f042b7c5929f83086acaa42b225163cdd0183,,,,,,,1999,"Electronic Arts",us,b,,,,,,,,,@,,,
"!Public Domain",,30a4195b513521d49424369d44e9361686ca0391,,,"JPEG Slideshow Viewer",,,,2000,"Elgar, Garth",,?,,,,,,,,,@,,,
@,,30a6b6d39f46055c6fae363da4161e2740f89830,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,@,@,@,@,163,@,,,
"StarCraft 64",,30bb5efe72cf34109ecb749a40f94d2b9935b919,,,,,,Beta,2000,Nintendo,,?,,PAL,,,,,,2,@,,,
"Mario Kart 64",,30c4f9b1db58480d714b99464cd66cfbec301d21,,,"Mario Kart 64: Super W00ting",,,v0,1996,Nintendo,eu,?,,,,,,,,*,@,,,
@,,30c95855a229510ace1b6e178dd67dbbc058ae8e,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,@,@,@,@,188,@,,,
"CD64 BIOS",,30cc1e73bf5c5ad5d74ee652ee85785b5890ebbf,,,,,,v1.23,1999,UFO,,?,"EEPROM Burner | Even Bytes",,,,,,,,@,,,
"!Public Domain",,30fabd61d6f37825502b9e4adb15f3cff26a99f6,,,"Donkey Kong Demo",,,,200x,,,?,,,,,*,,,,@,,,
@,,312ee2f121983f148644d49a1f742dad3920f5d7,,,"Yueye Motuo",,,@,200x,Nintendo,cn,@,iQue,@,@,@,@,@,anual,@,@,,,
"Bung Enterprises Doctor V64 BIOS",,31303510c7da6a521975aaa553784ce6d6f2a1f2,,,,,,v2.03,1999,"Bung Enterprises",,?,,,,,,,,,@,,,
"!Public Domain",,31333590e8665b49bd6adf0874e33c2c7de0eb88,,,Namp64,,,,1999,Obsidian,,?,,,,,,,,,@,,,
"Mario Kart 64",,3157a8a16f762a27a94e4b97fff6da306a8aa7ed,,,,,,,1996,Nintendo,us,b,,,,,,,,,@,,,
@,,319da011dab770f05d5da74ca4c93397d26cf7f3,,,"Nintendo 64DD IPL",,,@,1999,Nintendo,jp,b,@,@,@,@,@,@,@,@,@,,,
"Vigilante 8",,319e35d1505807f1fa7fd83dba5bc2103eabe613,,,,,,,1999,Activision,us,?,,PAL,,,,,,2,@,,,
@,,31a909924c703b0b681e8b8ab62975b5ef55ed93,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,@,@,@,@,181,@,,,
"Shadowgate 64: Trials of The Four Towers",,31de2e29dce21341e1958b32a7d8b1b03fc56e3b,,,,,,,1999,Kemco,eu,!,,,,,,,,,@,,,
"!Public Domain",,31e5d85d9e82e41cf1dc7323c689c0b86f994306,,,"Obsidian Y2K Demo",,,,1999,WT_Riker,,?,,,,,,,,,@,,,
"!Public Domain",,31efbfa6a08efa5e5b2a92a62b342dee4fcf645e,,,"Puzzle Master 64",,,,2000,"Searl, Michael",,?,,,,,,,,,@,,,
"Mario Golf",,320cecf6fb420de64c28f48c8ff5ded4d5959a88,,,,,,,1999,"Nintendo | Camelot Software Planning",eu,?,,Z64-Save,,,,,,*,@,,,
"CD64 BIOS",,3217452691dbb33c2224edacb733da8e024ea7a7,,,,,,v1.11,1998,UFO,,?,"Direct Upgrade",,,,,,,,@,,,
"Utchan Nanchan no Hono no Challenger: Denryuu Ira Ira Bou",,321cab06d5828146624608da3db698fc9a220d02,,,,,,,1997,Hudson,jp,b,,,,,,,,,@,,,
@,,321d393450beba99590dca86e5de2749c2782b8f,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,@,@,@,@,62,@,,,
@,,323cef833ff23139d7762a7ccf950dd2922c8482,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,@,@,@,@,140,@,,,
"GoldenEye 007",,324afe7c0d4cc21090d98bce93d349fa3b8392e8,,,,,,,1997,Nintendo,us,?,,,2,,,,,,@,,,
"Dark Rift",,3254442626ca2f2ac74400dc1c6a306f5d1b6ceb,,,,,,,1997,"Kronos Digital Entertainment | Vic Tokai",us,!,,,,,,,,,@,,,
@,,325d43b72a1c7aaf6d8b2fafbfbfcdd46fe66d92,,,"Neo N64 Myth Menu",,,v1.9MF,2010,NeoTeam,@,@,@,@,@,@,@,@,@,@,@,,,
"South Park",,3260db8fbc90370603fc07ab2e48e02c029573fb,,,,,,,1998,"Acclaim | Iguana Entertainment",de,!,,,,,,,,,@,,,
"Superman: New Superman Aventures",,326378f4c05ca48b69d29ca1c72ab8e19b6ee10d,,,,,,,1999,Titus,eu,!,,,,,,,,,@,,,
"Bung Enterprises Doctor V64 BIOS",,3278e3a3ed130d1096a04018398af7e04fc68b63,,,,,,v1.02,1997,"Bung Enterprises",,?,,,,,,,,,@,,,
"Legend of Zelda: Ocarina of Time",,328a1f1beba30ce5e178f031662019eb32c5f3b5,,,,,,v0,1998,Nintendo,eu,!,,,,,,,,,@,,,
"Asteroids Hyper 64",,329f4d560b0ba7da622edd9b84523e86e265fffe,,,,,,,1999,Activision,us,!,,,,,,,,,@,,,
@,,32aac4fbd9fc639ed3a674b8549b596a1dc94a21,,,"F-Zero X",,,@,1998,Nintendo,us,@,@,@,@,@,@,@,@,39,@,,,
"64 de Hakken!! Tamagotchi: Minna de Tamagotchi World",,32ad513700456423a885a10b70184a85a5529db3,,,,,,,1997,Bandai,jp,?,,,,,,,,2,@,,,
Tetrisphere,,32adaa274ceed246aeee9f53592d642a121f3bdb,,,,,,,1997,Nintendo,us,!,,,,,,,,,@,,,
@,,32af22b10ee62a20b0167b1c0517f19cce0defc5,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,@,@,@,@,21,@,,,
"Famista 64",,32b9ccc92f63032f74d9f067c1a41be6e55121e7,,,,,,,1997,Namco,jp,b,,,,,,,,,@,,,
"Rugrats: Scavenger Hunt",,32caba1042cabbf366852d629d3fee1a5186bce3,,,"Rugrats: Die grosse Schatzsuche",,,,1999,THQ,de,!,,,,,,,,,@,,,
"Quest 64",,32ee13353c549f40eb7873277eb9f0a9ef04e1ca,,,"Holy Magic Century",,,,1998,Imagineer,fr,?,,,,,,,,*,@,,,
"Clay Fighter 63 1-3",,3307f73b8bd0795d3c7036d77fc4a78efebc4ef0,,,,,,Beta,1997,Interplay,,!,,,,,,,,,@,,,
"WinBack: Covert Operations",,333d1adf17482bbd783e063c73f50d21399a8642,,,,,,,1999,Koei,us,?,,PAL,,,,,,*,@,,,
"War Gods",,335ca609408c7dcea5d8df408d3ed473b4cc1f4a,,,,,,,1996,"Eurocom | Midway",us,?,"Power Bar",,,,,,,*,@,,,
@,,3379fcdd2a4f03f75421af1df5275fd25b306e13,,,"Neo N64 Myth Menu",,,v2.4b1SD,2011,NeoTeam,@,@,@,@,@,@,@,@,@,@,@,,,
"Bust-A-Move '99",,338af09302ded127d58b3513a00c93731ffc1d2b,,,"Bust-A-Move 3 DX",,,,1998,Taito,eu,b,,,,,,,,,@,,,
@,,33b8f89ed20da4fddceef2cbfac6d0d705683365,,,"Retroactive 64drive Menu",,,v1.12c,2015,Retroactive,@,@,@,@,@,@,@,@,@,@,@,,,
"All Star Tennis '99",,33bf3d49fafdbbf4cc0abb3142dd9f13e813dc49,,,,,,,1999,Ubisoft,eu,?,,NTSC,,,,,,3,@,,,
"WCW-nWo Revenge",,33c58ede3386921841dcfd4e0ad0a3e82f2ff442,,,,,,,1998,"Asmik Ace Entertainment | THQ",us,?,,PAL,,,,,,2,@,,,
"Top Gear Rally",,340198efd1506a8811467e3dcf47c1fb4f5b9678,,,,,,,1997,"Boss Game Studios | Kemco",eu,b,,,,,,,,,@,,,
@,,34033e71ae4bf5ad8794f25abe7d6d4642e42048,,,"Jet Force Gemini",,,@,1999,Nintendo,us,@,@,@,@,@,@,@,@,5,@,,,
"Worms: Armageddon",,34042046e3cfa44723c32f6d366052483edb80d7,,,,,,,1999,"Infogrames | Team17",eu,!,,,,,,,,,@,,,
"Mortal Kombat Trilogy",,3406d4801bdd994274bccbdf65dc9232b3c33a7f,,,,,,v0,1996,Midway,us,?,,,,,,,,3,@,,,
"Carmageddon 64",,34229a2c7c56ce85ede3a3106824642f5d353494,,,,,,,1999,"Interplay | SCi",eu,?,,NTSC,,,,,,3,@,,,
"Centre Court Tennis",,3440c6b71095bae0a527da5084b97319fab27a1b,,,,,,,1998,Hudson,eu,?,,,,,,,,2,@,,,
"Off Road Challenge",,3476e0eb4048c76107bd2b404d19a136bfc15ad9,,,,,,,1997,Midway,eu,!,,,,,,,,,@,,,
"!Public Domain",,347962ed1bafc0672456d929c77f7dcf3e00e1f3,,,Spacer,,,,1999,Memir,,b,"POM '99",,*,,,,,,@,,,
@,,34920b6b85290e805f6b134a7a7bbd3b350ce621,,,"Melon Demo",,,@,20xx,@,@,@,@,@,@,@,@,@,@,@,@,,,
@,,349a031320c1fe16a99801c1bab48a7aa8deac8e,,,Castlevania,,,v1,1999,Konami,us,@,@,@,@,@,@,@,@,@,@,,,
"Nuclear Strike 64",,34a23cfa247de4e8ecdb8d72431af93d35c69753,,,,,,,1999,"Electronic Arts",eu,!,,,,,,,,,@,,,
"Mortal Kombat 4",,34a25cc52f0d2b5ff3a65552f9d43d8714a8e10c,,,,,,,1997,"Eurocom | GT Interactive | Midway",eu,!,,,,,,,,,@,,,
"Mr. Backup Z64 BIOS",,34a98d58d8ff4df04ea903d9dcc22d67fdfc5c88,,,,,,v1.05,1997,"Mr. Backup",,?,,,,,,,,,@,,,
"Chopper Attack",,34cbb95d99e68e91fdafb4f4e8a06745ead4ed78,,,,,,,1998,"Midway | Seta",us,b,,,,,,,,,@,,,
"SpaceStation Silicon Valley",,34d2fcbc2e80773e398fb33308355ea8a74ac96d,,,,,,,1998,"Take Two Interactive",eu,b,,,,,,,,,@,,,
"WCW Backstage Assault",,34f793d55770d5eb112cff0e28cb0a35e0ec7385,,,,,,,2000,"Electronic Arts",us,!,,,,,,,,,@,,,
"Goemon's Great Adventure",,35037ceef3055d574d629c98a6b3304cf8df163f,,,"Ganbare Goemon: Derodero Douchuu Obake Tenkomori",,,,1998,Konami,jp,?,,,*,,,,,,@,,,
"!Public Domain",,350475faafb20a0667f475deac82dc877776cb6a,,,"Obsidian Y2K Demo",,,,1999,WT_Riker,,b,,,,,,,,,@,,,
@,,350babea2c9d9d41a2af1ce0de993696c556c5a7,,,ScummVM-N64,,,v1.2.1-cine,2010,"ScummVM Team",@,@,@,@,@,@,@,@,@,@,@,,,
@,,350e5f8a9d0a37899253729feb3d5f57216037a0,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,@,@,@,@,58,@,,,
"Star Wars: Episode I: Racer",,3542d5597c8a56ea8f5c63bceae97a24c4c08d58,,,,,,,1999,LucasArts,us,!,,,,,,,,,@,,,
Castlevania,,354f9c00b1d9d35d349be036f47ee9a4a102af50,,,,,,,1999,Konami,eu,?,,,*,,,,,,@,,,
"Neon Genesis Evangelion",,356542b010b54645e8217148e430c9b0d401a1bd,,,,,,,1999,Bandai,jp,b,,,,,,,,,@,,,
"WWF No Mercy",,3566d9b5723291937582453ad0453ce517cfc358,,,,,,v0,2000,THQ,us,!,,,,,,,,,@,,,
"Michael Owen's WLS 2000",,3585eaac45fb29ac770b46c8890aa51c4b9a7000,,,,,,,2000,"South Peak | THQ",eu,b,,,,,,,,,@,,,
"64 de Hakken!! Tamagotchi: Minna de Tamagotchi World",,35f7e37c62ae36eb29aad0d9da0ae83d57f6d8bd,,,,,,,1997,Bandai,jp,!,,,,,,,,,@,,,
@,,35fa229ca43683aac45e0f9f8c20d168fcb5db9b,,,"Raycast Demo",,,@,20xx,@,@,@,@,@,@,@,@,@,@,@,@,,,
"Big Mountain 2000",,3618ec9c9279260c3a34a8027c2582979e81b798,,,"Snow Speeder",,,,1998,Imagineer,jp,b,,,,,,,,,@,,,
"Star Wars: Shadows of the Empire",,361c3914626115cca8c108252df2c13835de28c9,,,,,,v0,1996,LucasArts,us,?,,,2,,,,,,@,,,
@,,362078633d549d3270b3b3b6b0e0d0243321d9ae,,,"Cruis'n World",,,v1,1998,Nintendo,eu,@,@,@,@,@,@,@,@,@,@,,,
"Jikkyou Powerful Pro Yakyuu 2000",,365d6efa2665b816a5e0e2233c890ddcd524c05d,,,,,,v0,2000,Konami,jp,!,,,,,,,,,@,,,
"Susume! Taisen Puzzle Dama: Toukon! Marumata Chou",,367d263629869be95ff46247068d9a31b404b068,,,,,,,1998,Konami,jp,b,,,,,,,,,@,,,
"WCW-nWo Revenge",,368fb99abea40d7e3ffa67d9f1fe77e23fd8d44b,,,,,,,1998,"Asmik Ace Entertainment | THQ",us,b,,,,,,,,,@,,,
@,,36bcbb5b9b5592d05482ac677a0c54df51b122a1,,,"Mario Tennis",,,@,2000,"Nintendo | Camelot Software Planning",us,@,"Virtual Console",@,@,@,@,@,@,@,@,,,
"Bung Enterprises Doctor V64 BIOS",,36bed8f8ddfdfe943641d92e2fdbdce98ce69ba0,,,,,,v1.83,1998,"Bung Enterprises",,?,,,,,,,,,@,,,
"NASCAR 2000",,36cd848be9196c9e04eb3a9b0371a04afc8baea3,,,,,,,1999,"Electronic Arts",us,!,,,,,,,,,@,,,
@,,36ce003f2d8147340b6324791e9a636391554f76,,,ScummVM-N64,,,v1.2.1-sci,2010,"ScummVM Team",@,@,@,@,@,@,@,@,@,@,@,,,
"64 Hanafuda: Tenshi no Yakusoku",,36d1b4ef15cda8139face7e118cb34727c30bf29,,,,,,,1999,Altron,jp,!,,,,,,,,,@,,,
"Rampage 2: Universal Tour",,36d1b741f6ea896b05ab7ceeac8b78684cbdac6b,,,,,,,1998,Midway,us,!,,,,,,,,,@,,,
"World Driver Championship",,36d332295a4bde122b72eee1dd552c5cdae8c893,,,,,,,1999,Midway,us,?,,PAL,,,,,,*,@,,,
"NFL Blitz 2000",,36e124746a842a2e1f72480f122dfe9188fc5575,,,,,,v0,1999,Midway,us,!,,,,,,,,,@,,,
"Mortal Kombat Trilogy",,36e56718abeb4fab30969bbb2d0ce4c0ed0f1706,,,,,,v0,1996,Midway,us,?,,,5,,,,,,@,,,
"Super Mario 64",,36e6af5fe79a3e6471af7321014afd35de848436,,,,,,,1996,Nintendo,us,?,,,,,,,,2,@,,,
"Jet Force Gemini",,36f280c9dc4d508717c8bc04ad3ca1138196fdf0,,,,,,"Demo kiosk",1999,Nintendo,us,b,,Save,,,,,,,@,,,
@,,36f7f56c33a4113e3d1b68d363161703ccf4bf3d,,,"Power Rangers: Lightspeed Rescue",,,@,2000,THQ,eu,@,@,@,@,@,@,@,@,*,@,,,
"!Public Domain",,373289e83b47b8d0010ea25b36a907296f35456b,,,GameBooster,,,v1.1,1998,Datel,eu,?,,,,,,,,5,@,,,
"Starshot: Space Circus Fever",,3733ba957660e55cd8498d3628854a6ad95a0e4e,,,,,,,1998,Infogrames,eu,?,,NTSC100%,,,,,,*,@,,,
"CD64 BIOS",,3747965330c32d908be39851daecf4712ffddc86,,,,,,v1.30,1999,UFO,,?,"EEPROM Burner | Odd Bytes",,,,,,,,@,,,
@,,3754c8fdf5cdce5de62685ce9be73e06ba5e3577,,,"NFL Blitz 2000",,,v1,1999,Midway,us,@,@,@,@,@,@,@,@,@,@,,,
"Mario Kart 64",,3755c2358a5713bdd5d6204f4e837924338a5cc6,,,,,,v1,1996,Nintendo,jp,b,,,,it,,,,,@,,,
"Vigilante 8",,37603e7afba0d0ebebe64782efd135b096d4cadc,,,,,,,1999,Activision,eu,!,,,,,,,,,@,,,
@,,376042ddedfd4f738786500531d67d5c299577be,,,"007: The World Is Not Enough",,"007 - World Is Not Enough",beta,2000,"Electronic Arts",us,@,v2,@,@,@,@,@,@,@,@,,,
"International Superstar Soccer 2000",,37617dddbf6b56f02df0cd58389f9acc144d1975,,,,,,,2000,Konami,us,?,,PAL,,,,,,*,@,,,
@,,3774e87aa383220060d330314f2c5bbb872f72ce,,,"40 Winks",,,proto,1999,"Eurocom | GT Interactive",eu,@,@,@,@,@,@,@,@,@,@,,,
"Milo's Astro Lanes",,37c560aad560815d7ce000830cc9940b3cae09a2,,,,,,,1998,"Crave Entertainment",us,b,,,,,,,,,@,,,
"WCW Nitro",,37de99cceba13aed7eec1949669721310a2d89a3,,,,,,,1998,THQ,us,?,,PAL,,,,,,2,@,,,
"Bung Enterprises Doctor V64 BIOS",,37e6f1eb219fa139388833ae5fd0bb4445266b97,,,,,,v1.75,1998,"Bung Enterprises",,?,,,,,,,,,@,,,
@,,37f2b42b3a25d094ff726e0eba048f200195a301,,,"Super Mario 64",,,@,1996,Nintendo,us,@,@,@,@,@,@,@,@,218,@,,,
"Mario Party",,37fd6d27f55c468dc36efb92a255f7ab04ffc0a8,,,,,,,1998,"Nintendo | Hudson",jp,!,,,,,,,,,@,,,
"Turok: Dinosaur Hunter",,37ffa90cb83055d160062a19472da6380bc1bca2,,,,,,v0,1997,"Acclaim | Iguana Entertainment",eu,b,,,,,,,,,@,,,
"Buck Bumble",,38007f846a454ad09d2090f0ef86e9762a46ccf7,,,,,,,1998,"Argonaut | Ubisoft",jp,!,,,,,,,,,@,,,
"Waialae Country Club: True Golf Classics",,380a446b1f9385ac5d691f87c169a4b69f4baaa2,,,"Masters '98: Haruka Naru Augusta",,,,1997,"T&E Soft",jp,b,,,,,,,,,@,,,
@,,3823b57413f81af7531d0d7277352721d9e749f9,,,"ScummVM-N64: DreamWeb",,,v1.5.0,2012,"ScummVM Team",@,@,@,@,@,@,@,@,@,@,@,,,
