"Group","SHA1","ID","Folder","FileName","Title","[Removed]","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
"Top Gear 2",,23653de03e592567bdaa5a49e21b8b8dd89be920,,,,,,,1994/09,"VIC Tokai",us,,,,,,,,,3,,,,
"WWF Royal Rumble",,2376ff318b01fca9c10cf105c0c7629fec140a26,,,,,,,1993,"Acclaim - Flying Edge",,b,,,,,,,,,,,,
"Chameleon Kid",,237ff4041f3e8ce5047f06f695fb55dca51354b8,,,,,,,1992,Sega,jp,,,,,,,,,,,,,
@,,238f02c015cda15d707de3c93cf14e4fca138ac3,,,"Cosmic Ark",,,"v1.0 / Demo playable",2004,"Pinheiro, Haroldo de Oliveira",br,,,,,,,,,,,,,
"Air Buster: Trouble Specialty Raid Unit",,239636cc38a865359b2deeb5f8dc3fd68da41209,,,,,,,1991/02,Kaneko,us,,,,,,,,,,,,,
@,,2399ce51211e9c99909033c315aeac313059495a,,,"Shadowrun 2050",,,v1.3,2018/11/26,Vikfield,,,,,,,,,,Shadowrun,,,,
"Sega Channel",,23a32e7709fc78b1b217a9d4bf2556117d7b431a,,,,,,,1994/06/01,Sega,us,,"Scientific Atlanta",,,,,,,,,,,
@,,23a68f3f5bbc90eb8b123382382803f3c6b37a91,,,"Sonic 2: Cactus Juice and Mustard",,,,2008/08/31,TheBarAdmin,,,,,,,,,,"Sonic the Hedgehog 2",,,,
"Samurai Shodown",,23abda2d1e51a5771da8de9a7589c2e811ebe9c3,,,,,,,1994,"Sega - Takara",us,b,,,,,,,,,,,,
"Phantasy Star II",,23b50fa6945c16c2b3fe565419e38cc1f81426f8,,,,,,vRev01,1990/01,Sega,"eu,us",b,,,,,,,,,,,,
"Fastest 1",,23bce5ea8e2ac4906c96de2e453bb1729a1b81ba,,,,,,,,,jp,,,1,,,,,,,,,,
Wardner,,23bd6421f0e3710350e12f9322e75160a699ace8,,,,,,,1991/05,Mentrix,us,,,,,,,,,,,,,
"Beyond Oasis",,23c2c3335c35d6ee092a0da8fe70da468a5b7a2c,,,,,,,1995/03,Sega,us,b,,,,,,,,,,,,
@,,23c69f9c11fdacd719b95106d0c92685c026c9de,,,OutRun,,,,1991/05,Sega,"eu,us",,"Sega Smash Pack",,,,,,,,,,,
Sub-Terrania,,23c6a0616f170f6616bc8214f3d45f1f293bba9f,,,,,,,1994/05,Scavenger,eu,,,,,,,,,,,,,
"Pirates of Dark Water",,23d171be401efa724f9c4b1b5dcbb42ef12e4599,,,,,,,,,ue,,,2,,,,,,,,,,
"Dark Castle",,23e1ad9822338362113e55087d60fb9a1674bf8a,,,,,,,1991/11,"Electronic Arts","eu,us",,,,,,,,,,,,,
"Street Fighter II': Special Champion Edition",,23e1e1b587a7d2d1a82599d82d01c9931ca7b4cf,,,"Street Fighter II' Turbo",,"Street Fighter 2' Turbo","Language proto",1993,Capcom,,,,,,,,,,,,,,
"Public Domain",,23efbb15665ae4ea045900e4eaad3597a4cc0b9e,,,"Sample Program: Indian Picture",,,,,,,,,,,,,,,,,,,
"Lawnmower Man",,23f5a66c3e747288a2530a442e532a6ad3a51e9a,,,,,,,1994/09,"Time Warner Interactive","eu,us",,,,,,,,,2,,,,
@,,23f5d494e69a737f2026b5c54984d0d8a98f2cb0,,,"RoboCop versus The Terminator",,,,1994/05/28,"Virgin Games",jp,,,,,,,,,,,,,
"Public Domain",,23f97392bb0e1008cb728c023490f969a7e53863,,,Jump'n'Run,,,v1.0,,Kaneda,,,,,,,,,,,,,,
"Daze Before Christmas",,240c0d9487d7659a4b2999e0394d552ab17bee8a,,,,,,,1994,Sunsoft,au,,,,,,,,,,,,,
"G-LOC: Air Battle",,240ec4ccc66ed1a752362e85828205126cc61e6d,,,,,,Beta,,,,,,,,,,,,h1I,,,,
@,,241d076e6caf02496a916af30c009a5279e0832e,,,"Dynamite Headdy",,,,1994/08/05,M.I.J.E.T.,jp,,,,,en,,,,,,,,
"Burning Force",,241d473bc267dd780ee1dd583416298072d265a9,,,,,,,,,jp,,,,,,,,,h1C,,,,
"Home Alone 2: Lost in New York",,24232a572b7eabc3e0ed5f483042a7085bd77c48,,,,,,,1993/12,Sega,us,,,,,,,,,,,,,
"Top Gear 2",,2424aff22286c9f5954f6585254fb1fe82736eb2,,,,,,,1994/09,"VIC Tokai",us,b,,,,,,,,,,,,
Starflight,,24252ca934be3f005436cdb85671413a9e6b0489,,,,,,vRev0,1991/10/07,"Electronic Arts","eu,us",,,,,,,,,,,,,
@,,2427e7e3932da731eb172ae22ad779c0abfced13,,,"Comix Zone",,,proto,1995/06/09,Sega,kr,,,,,,,,,,,,,
@,,24310b49b02abce85d8270c95871451206785408,,,"Dahna Megami Tanjou",,,,1991/12/20,cccmar,jp,,,,,en,,,,,,,,
"Landstalker: Treasures of King Nole",,24345e29427b000b90df778965dd8834300a9dde,,,,,,,1993/10,Sega,us,,,,,,,,,,,,,
@,,24364fcf4373af48e833fdb82ec5beda05d95a50,,,Flux,,,proto,1995/04/25,"Virgin Interactive",eu,u,"req Mega CD",,,,,,,,,,,
"Andre Agassi Tennis",,243e6d81ffbcd769567c141404f9fa34a816759d,,,,,,,1992/12,"TecMagik Entertainment",us,,,,,,,,,1,,,,
"It Came From The Desert",,245816c9744552856fc2745253db7b37ce9d9251,,,,,,Proto,1992,"Electronic Arts",us,,,,,,,,,,,,,
"Barkley Shut Up and Jam!",,2462cd969b8492095b8e0458bffe814371d0d473,,,,,,,,,ue,b,,,,,,,,,,,,
@,,246c1a02a13b1a1221c655e3a3327626efd24687,,,"Squirrel King",,,,1994,Gamtec,,,,,,ru,1,,,,,,,
"Phantasy Star IV: End of the Millenium",,2474d786c612aaeb0ae51abafc8550fff962ca12,,,,,,,1995/01,Sega,us,,,,,,,,,11,,,,
@,,248e67cad67118a1449de308bac0437641bda3ec,,,"NBA Action '95 Starring David Robinson",,,proto,1994/12/24,Sega,us,,"Rev A",,,,,,,,,,,
"Chuck Rock II: Son of Chuck",,248eac4966082cf6dbe970ac9120992aafe40e23,,,,,,Beta,,,,,,,,,,,,hIR,,,,
"Zhuo Gui Da Shi: Ghost Hunter",,2494c4148d38de99ec3d17c8edf76eaedf3f6e76,,,,,,,,,,b,,,,,Unlicensed,,,,,,,
"Beauty and the Beast: Roar of the Beast",,24b074e82c3fb2f2f53377c5f739d89362ff0eac,,,,,,,1993,Sunsoft,us,,,,,,,,,2,,,,
@,,24b5a84fb68b89a5ac4e7a9e85af95880067fc5f,,,"Baby Boom",,,proto,1994/06/03,Sega,,,,,,,,,,,,,,
"Top Shooter",,24bbef3d9cb71460b74405413265198b66c3447f,,,,,,,,,,,,,,,Unlicensed,,,,,,,
@,,24bcf0eb161a1581faf5ff761b99f34322afb06f,,,Soleil,,,,1995/01,Sega,fr,,,"NTSC GhostlyDark",,,,,,,,,,
"Sonic The Hedgehog Spinball",,24bf6342b98c09775089c9f39cfb2f6fbe7806f7,,,"Sonic the Hedgehog Spinball",,,,1993/11/23,Sega,us,!,,,,,,,,,,,,
"Super Street Fighter II: New Challengers",,24c8634f59a481118f8350125fa6e00d33e04c95,,,,,,,1994/06/25,Capcom,jp,,,,,,,,,,,,,
"Lion King",,24cbe4e75ec10e8e0ffbdb400cf86ecb072d4da9,,,,,,,1994/11,Virgin,xw,!,,,,,,,,,,,,
@,,24ed3ef65520175db6cc3dc49c1c9ac5a5d41127,,,"Sonic ERaZor",,,v6,2016/05/10,Selbi,,,,,,,,,,"Sonic the Hedgehog",,,,
"Bimini Run",,24fe5ee67bbd9c53ffccd5d0d0e0e1dac7a7b89b,,,,,,vRev02,,,us,,,,,,,,,h3C,,,,
@,,25080255c86af08db67ebdcb4c3cbf91f3aa8533,,,"Metal Sonic Hyperdrive",,,v2.1.2,2014/09/02,"Darkon360 / Lone Devil",,,,,,,,,,"Sonic the Hedgehog",,,,
"Spider-Man vs The Kingpin",,250f7a7301a028450eef2f2a9dcec91f99ecccbd,,,,,,,1991/08,Sega,,,,,,,,,,,,,,
"Berenstain Bears' Camping Adventure",,25248df40ee5e09ccdf88bc43613476630a60517,,,,,,,,,us,b,,,,,,,,,,,,
@,,25250cd1c8b96ce9b41b4133243646bcdbdce083,,,"Super Hang-On",,,,1989/10/06,Sega,,,"Sega Smash Pack",,,,,,,,,,,
@,,2529a10980dea625a3ea386dec05ee3f1c5e5ee8,,,"NHL All-Star Hockey '95",,,proto,1994/10/01,Sega,us,,,,,,,,,,,,,
"Phantasy Star III: Generations of Doom",,252c1ee1b4a01d1d613fc6888c44fd5b80edd233,,,,,,,1991/08,Sega,"eu,us",b,,,,,,,,,,,,
@,,252fdd1e3f1dc630e13a5ff51162bb454e6fed34,,,"Sonic & Knuckles + Sonic the Hedgehog",,,,1994/10/28,Sega,"jp,kr",,,,,,,,,,,,,
"World Series Baseball '98",,25309c1489ae2b328d68cb849e271b9eaef199bc,,,,,,,1997,Sega,us,,,,,,,,,1,,,,
@,,2543a400772cd9bd54db8e3f0e7e384c7f738706,,,Ghostbusters,,,v01,1990/05,Sega,,,,,,,,,,"change colors SCD",,,,
"Olympic Summer Games Atlanta 96",,2543b4f914f1219a51f9cd75ed7f778bd99ee8a5,,,"Olympic Summer Games",,,,1996,"Black Pearl Software","eu,us",b,,,,,,,,,,,,
"Madden NFL 97",,254ac5b3b9fda51b06e46af1b424314deab59b86,,,,,,,,,ue,b,,,,,,,,,,,,
"Public Domain",,255ef7c19599927523b9b3f9aefc9f93258d77fe,,,"Spatula: Sega Patch Editor",,,v0.00,2001,"Banks, Kevin",,,,,,,,,,,,,,
@,,2567b2df300849c868379b320c774233f2e2b1f6,,,"Wimbledon Championship Tennis",,,v1.0,1993/10,Wave,us,,,,,es,,,,,,,,
@,,256e9cca94118ab41047fadb63f1b9f760855b5a,,,"Fatal Labyrinth",,,,1991/04,"2R Team","eu,us",,,checksum,,ru,,,,,,,,
@,,25862ec728d34277ab70176708bd7eef7eb09142,,,"Dick Tracy",,,,1991/01,Terminus,,,,,,fr,,,,,,,,
"Ecco: Tides of Time",,2598eda76a06bd23000b2c36b593a2534101cdd5,,,"Ecco II: The Tides of Time",,,,1994/08/25,Sega,jp,,,,,,,,,5,,,,
Growl,,25a0322db3b82e3da6f1dab550b3e52f21be6b58,,,Runark,,,,1991/11/15,Taito,jp,,,,,,,,,,,,,
"Beyond Oasis",,25a2a687cb23d247a7c376cbe84de6758a808eb9,,,,,,,1995/03,Sega,us,,,,,,,,,6,,,,
"Jurassic Park 2: Lost World",,25a93bbcfbbe286a36f0b973adf86b0f0f3cfa3f,,,,,,,1997/09/16,Sega,"eu,us",,,,,,,,,,,,,
@,,25b8b5850fce0d9dca28d10fa6ee1c665a69d86a,,,"Indigo Operating System",,,GPL,2017/07/13,"Degirolmo, Javier",,,,,,,,,,,,,,
@,,25f718c520b79ba8d4debb11a50822d614d36232,,,"Disney's Aladdin",,,,1993/10,Sega,us,,,"region lock",,,,,,,,,,
"California Games",,26049b46672cad3e1550320d4552ade7c22da5e6,,,,,,,,,ue,,,,,,1,,,,,,,
@,,2604a03c1dc59538a82e32bcc6f8a995bd8af609,,,"NBA Action '95 Starring David Robinson",,,proto,1994/12/29,Sega,us,,,,,,,,,,,,,
"Shadow of the Beast 2",,260a497348313c22f2d1a626150b0915990720c2,,,,,,,1992/11,"Electronic Arts","eu,us",,,,,,,,,,,,,
"Phantom 2040",,260b9f8fbd681bb1fc445538726836f0d423b4cc,,,,,,,1995,Viacom,us,,,,,,,,,,,,,
"Ranger X",,2611c818ecb53edc7d561fce1a349acad6abff4a,,,,,,,1993,Sega,us,,,,,,,,,,,,,
"Beyond Zero Tolerance",,261aab309efe384e3db7537f23c84636bc88e8c9,,,,,,Beta,,,,o,,,,,,,,h1C,,,,
"Wolverine: Adamantium Rage",,261f8ed75586ca7cdec176eb81550458bf1ff437,,,,,,,1994/12,Acclaim,"eu,us",,,,,,,,,,,,,
"Pioneer LaserActive BIOS",,26237b333db4a4c6770297fa5e655ea95840d5d9,,,,,,v1.02,,,,,,,,,,,,,,,,
"Mike Ditka Power Football",,26333ff8f3375d9e3028002dfebfbff5a06a6f33,,,,,,,,,us,,,,,,,,,h1C,,,,
"Superman: Man of Steel",,26513555bbae759f25da9c559c0b0bd7ab4e6396,,,,,,Beta,1992/12,Sunsoft,us,,,,,,,,,1,,,,
"Phantasy Star IV: End of the Millenium",,26552260a52264eebdfd7c85a1c89c465bb6516e,,,,,,,1995/01,Sega,us,,,,,,,,,13,,,,
"Universal Soldier",,265d9f1d5e6ed914ebf18c742dd3bc3a7706f6d7,,,,,,,1992,Ballistic,"eu,us",,,,,,,,,1,,,,
"Tiny Toon Adventures: Acme All-Stars",,2672018d9e005a9a3b5006fa8f61e08f2d1909aa,,,,,,,1994/11,Konami,eu,,,,,,,,,,,,,
"NFL Prime Time",,2674a6666804582d6dc7de6724f1bb88025055e0,,,,,,,,,us,b,,,,,,,,,,,,
"Tecmo World Cup '92",,268d946fc97f0e6eb6e5616c585690616e5a08b3,,,,,,,1992/01/31,SIMS,jp,b,,,,,,,,,,,,
"Alien 3",,26959752d0683298146c2a89599fa598d009651b,,,,,,vRev1,1992/10,"Arena Entertainment","eu,us",,,,,,,,,,,,,
"Judge Dredd: Movie",,269bf35bf7614621e7ef481c8b711a707acbd214,,,,,,Beta,,,,,,,,,,,,h2C,,,,
"Strider Returns: Journey from Darkness",,26ad5ced52712f2a96bfe031ffad18a44afac405,,,"Strider II",,"Strider 2",,1993/03,"U.S. Gold",eu,b,,,,,,,,,,,,
@,,26bc60c2cfba1dae41b6d7e11c01b0e1d2db9b70,,,"Power Kick",,,"Demo playable",2021/01/14,kakoeimon,,,,,,,,,,,,,,
"Gauntlet 4",,26c26ee2bb9571d51537d9328a5fd2a91b4e9dc1,,,,,,,1993/08,Tengen,"eu,us",,,,,,,,,,,,,
"Frank Thomas Big Hurt Baseball",,26cf1345af3b43123f9600a79ce3360b6296640a,,,,,,,,,ue,b,,,,,,,,,,,,
"NBA Action '95 starring David Robinson",,26d3af0e5490daff06283ac1d6be2b1eabd6f5be,,,,,,,,,ue,o,,,,,,,,,,,,
"Ball Jacks",,26d649d81600a35968c2128391da7642a480e2c6,,,,,,,1993/04/23,Namco,"eu,jp",b,,,,,,,,,,,,
"Shining Force II",,26d9d83443447d3163549114c0bd43b288dff3ff,,,,,,,1994/10,Sega,us,,,,,,,,,3,,,,
@,,26dc4892b99b57a967bef945337ca9931f60b800,,,"Cheese Cat-Astrophe Starring Speedy Gonzales",,,,1995/05,Sega,eu,,,"NTSC GhostlyDark",,,,,,,,,,
"Captain America and the Avengers",,26ddb3ba9baf9772912ce106255245dcc42fba07,,,,,,,,,us,,,,,,,,,h3C,,,,
@,,26f3c8d2188e49554d52797ff2892bd9862b0256,,,"Sonic the Hedgehog Megamix",,,v3.0,2007/06/30,"Team Megamix",,,,,,,,,,"Sonic the Hedgehog",,,,
@,,26f5ca0d9976755d4a18ef95feef7c965fbf12bc,,,"FIFA World Cup Germany 2006",,,,200x,Glorysun,,,,,,,1,,,"FIFA Road to World Cup 98",,,,
Strider,,26fe42d13a01c8789bbad722ebac05b8a829eb37,,,,,,,1990/11,Sega,"eu,us",,,,,,,,,,,,,
"Arcus Odyssey",,26feaafad8c464ce3fa96912c2a85c7596e5fa4e,,,,,,,1994,Renovation,us,,,,,,,,,,,,,
@,,27059550949c4ebc3e94223077d61b0ce172950d,,,"Tiny Toon Adventures: Buster's Hidden Treasure",,,,1993/06,Konami,eu,,,"NTSC GhostlyDark",,,,,,,,,,
@,,270b8fd6be369fa0396bb72c25a3bdbc0a344d79,,,"G-LOC: Air Battle",,,v1.0,1993/01/21,Wave,,,,,,es,,,,,,,,
"Total Football",,271b13e1c0697d17ad702e97297ed1ea09ddb53b,,,,,,,1995/07,Domark,eu,,,,,,,,,,,,,
@,,2720d3ca0fcdc4cca64654169c04b6ecf79c9fa8,,,"Star Wars: Jedy",,,,19xx,@,ru,,,,,,1,,,Wolfchild,,,,
"Art of Fighting",,2721ff1f173782b8ab94732cd8b89d9a6a5b198f,,,"Ryuuko no Ken",,,,1994/01/14,Sega,jp,,,,,,,,,4,,,,
"Sega-CD BIOS",,27259c41165327ca35ac072231522c5131079a60,,,"CDX Pro BIOS",,,v1.70,,,,b,,,,,Unlicensed,,,,,,,
"Rocket Knight Adventures",,27306b2ac3b1ebbbac9939378d8e8ade57223439,,,,,,,1993/08/06,Konami,jp,b,,,,,,,,,,,,
"Frank Thomas Big Hurt Baseball",,2734d8dd7a8a977724b10490dbcb148c4784956a,,,,,,,,,ue,,,1,,,,,,,,,,
@,,2734f22aa26810024568e634d9b4bb5948f83278,,,"Beavis and Butt-Head do Streets of Rage 3",,,,2016/10/27,Cakewarden,us,,,,,,,,,"Streets of Rage 3",,,,
"Sega-CD BIOS",,27358448fe5514c90ac25430851ef075b7adc0db,,,"Sega-CD Model 2 BIOS Emulated Hoax",,,v2.00W,,,,,,,,,,,,1,,,,
"Valis III",,273623b9c479ca2423fbab43fea2c81db37c0a3b,,,,,,,1991/06,Renovation,us,b,,,,,,,,,,,,
@,,273bab8f8b8c6d1192b0c20430c07a2088f818ef,,,"Sonic the Hedgehog 2: Keep Da Flo Edition",,,v0.9,2016/11/21,Alianger,,,,,,,,,,"Sonic the Hedgehog 2",,,,
@,,273d35a281aaa115429ee3e506ef9e48ad2c05d1,,,"It's About Time II...",,,,1993/06,"Censor Design",,,,,,,,,,,,,,
"Championship Pro-Am",,2741d629cec927d3cbb8d09a4719dc742e306e4c,,,,,,,,,us,,,,,,,,,hI,,,,
"Public Domain",,2744e9340acb0232263eb28dbe909d37f933d279,,,"Hard Wired",,,,,,,o,,,,,,,,,,,,
"Yuu Yuu Hakusho Gaiden",,274b86709b509852ca004ceaa244f3ae1d455c50,,,,,,,1994/01/28,Sega,jp,,,,,,,,,,,,,
"Psy-O-Blade Moving Adventure",,274d98e0c04caed378f1dd489dc3741b9ad13a88,,,Psy-O-Blade,,,,1990/04/27,"Sigma Enterprises",jp,,,,,,,,,,,,,
@,,2764b00b7257e41928c6b7387606104990f4505a,,,"Streets of Rage 3",,,"v19940317 / beta",1994/03/17,Sega,,,,,,,,,,,,,,
"Pac-Man 2: New Adventures",,27783ee6be554f24ff99511ce639ad7c02372e46,,,,,,,1994,"Ballistic - Namco",us,b,,,,,,,,,,,,
"James Buster Douglas Knock Out Boxing",,278359f7c3c76d2a10725784e04cb4d9c5a76078,,,"Final Blow",,,,,,jp,,,,,,,,,h1C,,,,
"Slam Dunk: Shikyou Gekitotsu!",,279b53304b3f58697684a1c7f2eebe93ed46396d,,,"From TV Animation Slam Dunk: Kyougou Makkou Taiketsu!",,,,1995/04/28,Bandai,jp,,,,,,,,,3,,,,
"Meng Huan Shui Guo Pan: 777 Casino",,279c7e8639d747419466c43aa5d998b502384754,,,,,,,1993,"City Man Technology",tw,,,,,,1,,,2,,,,
"Phantasy Star III: Generations of Doom",,279dbfab4376eb9cdc7ac28a64b14d028fcccbd8,,,,,,,1991/08,Sega,"eu,us",,,,,es,,,,,,,,
@,,27ab663dbc4bc16f49e91a0435a4cba31b4c95d0,,,"Biohazard 3: SARS War",,,,199x,Glorysun,cn,,,,,,1,,,"Body Count",,,,
@,,27af9bbaa449c38395afb8f29b2626056a4ae891,,,"World Championship Soccer II",,,"v19940329-B / beta",1994/03/29,Sega,us,,,,,,,,,,,,,
@,,27b06143ca3d31504e75429610acc34be4bbe514,,,"The Adventures of Batman and Robin",,"Adventures of Batman and Robin","v00.01 / proto",1995/04/10,Sega,us,,"Batman - The Animated Series",,,,,,,,,,,
"Double Dribble: Playoff Edition",,27b54c701a15dbe54d764bfef2aca15a48e54319,,,,,,,,,us,,,1,,,,,,,,,,
"Contra: Hard Corps",,27c060a4a87fa728ee165fb79e8385a5f197b839,,,,,,,1994,Konami,us,,,,,,,,,1,,,,
"Cyborg Justice",,27c2932b2e25b17fdf5f2ebd74ebbde4015118b6,,,,,,,1993/04,Sega,"eu,us",,,,,,,,,"header Censor",,,,
"F1 Circus MD",,27ca5200fd5922c77a1dbf34eb898ce1a152e4cf,,,,,,,,,jp,b,,,,,,,,,,,,
"Snow Bros.: Nick & Tom",,27caf554f48d2e3c9c6745f32dbff231eca66744,,,,,,,1993/05/28,Tengen,jp,,,,,,,,,,,,,
@,,27d55b9502640e01a9285e053972f0d1a7088851,,,"Sonic 3 & Knuckles: The Challenges",,"Sonic 3 and Knuckles - Challenges",,2009/09/11,ColinC10,,,,,,,,,,"Sonic & Knuckles + Sonic the Hedgehog 3",,,,
"Micro Machines: Turbo Tournament '96",,27e3111cf3eeae2afe683aea856c1fff9258edd5,,,,,,V1.1,,,eu,,,,,,,,,h2C,,,,
"Golden Axe II",,27e4e11de1cec437a85a24c335ff15bd8812cf2a,,,,,,,,,xw,,,,,,,,,h1C,,,,
"NFL 98",,27ea0133251e96c091b5a96024eb099cdca21e40,,,,,,,1997/05/14,Sega,us,,,,,,,,,,,,,
"Sonic The Hedgehog",,27ea9212d3df622ebf7940a54bee65b4ce7c3643,,,,,,vRev0,1991/06/23,Sega,"eu,us",,,,,,,,,4,,,,
@,,27ed0102d4a6a9b4070f037e5ead65b4771fceb9,,,"Sega Channel Game Instructions Test",,,proto,1994/11/17,Sega,,,,,,,,,,,,,,
@,,2806278ae7f5495d2e8556f2c4de3e4e8ca25607,,,"Smash T.V.",,,v1.1,1992/08,Wave,"eu,us",,,,,es,,,,,,,,
"Ultimate Mortal Kombat 3",,281db47029aa6a4403325b209a5c8e9cfb45970e,,,,,,,1996/06/27,Williams,us,,,,,,,,,2,,,,
"Revenge of Shinobi",,28298271bb5180b3b0382b313af41ac5d414313b,,,,,,vRev00,,,xw,,,,,,,,,h1C,,,,
@,,28330bce4678da50a6daebc0cd8c60e6ed27e1a1,,,Domino,,,,2000/12,NewGame,ru,,,,,,1,,,,,,,
Exile,,28377e9a68c2dcdfdb4133c2eb0b634aec552958,,,,,,,1991,Renovation,us,,,,,,,,,,,,,
"Top Gear 2",,283b847acedb317de44a90a5e532e9ca71671cbf,,,,,,,1994/09,"VIC Tokai",us,b,,,,,,,,,,,,
"Greatest Heavyweights of the Ring",,284449ea0fce5bc4b1615176732035fe602002a1,,,,,,,,,jp,,,1,,,,,,,,,,
"NHL 96",,284839baca980d312136bfee9017566fd7abd48c,,,"NHL 96 Elitserien",,,,,,eu,,,1,,,,,,,,,,
"Super Airwolf",,284843d2d84922731ad36ef09c4894283455caae,,,,,,,1991/03/29,Kyugo,jp,,,,,,,,,2,,,,
@,,2850bba7dee07cf0da2c7157ae758de133092033,,,"Arnold Palmer Tournament Golf",,,,1989/06,Sega,"eu,us",,,checksum,,,,,,1,,,,
"Phantasy Star II",,285c08bbb00e6ef05e1d100e03da3e10308ff381,,,"Phantasy Star II: Kaerazaru Toki no Owari ni",,"Phantasy Star 2 - Kaerazaru Toki no Owari ni",,1989/03/21,Sega,jp,b,,,,,,,,,,,,
"Normy's Beach Babe-O-Rama",,286d4f922fa9a95740e791c284d141a49983d871,,,,,,,1994/03,"Electronic Arts","eu,us",,,,,,,,,,,,,
@,,28734374bb084a3aa74ab59c68bcdd50ab2a8e2d,,,"Streets of Rage 2: King of Monsters 2",,,,2017/05/28,"Candra Software",,,,,,,,,,"Streets of Rage 2",,,,
"College Football's National Championship II",,287aa53435a7d72b750de974a8ed4a5a2845f1a1,,,,,,,,,us,,,,,,,,,h2C,,,,
"Itchy and Scratchy Game",,287c8fb9def05b0744be854178682d63bb4c3ad5,,,,,,Beta,,,,b,,,,,,,,,,,,
Wardner,,28844399b73628a3507ca38e855d0afe24c59f4b,,,"Wardner no Mori Special",,,,1991/04/26,Visco,jp,,,,,,,,,,,,,
"Kishi Densetsu",,2884f79b8f717fc9e244dac0fb441bdc44c68203,,,,,,,1993/07/30,"Kodansha Research Institute",jp,,,,,,,,,,,,,
"Cuty Suzuki no Ringside Angel",,2895c949a56afc03e127387841f902b02be9bef0,,,"Cutie Suzuki no Ringside Angel",,,,1990/12/12,Asmik,jp,,,,,,,,,2,,,,
@,,28a63f4e7c063c127b00dc7c8c3f1439eed437ba,,,"Tintin in Tibet",,,proto,1995,Infogrames,eu,,,,,,,,,,,,,
@,,28aeedd1dab77a0e41aa1cba5bf5c128db67dfc0,,,"T2: The Arcade Game",,"T2 - Arcade Game","v1 / v1.0",1992,Wave,"eu,us",,,,,es,,,,,,,,
"Langrisser II",,28b83a551e8a2073a736be2739d83734cfb74ed7,,,,,,vRev00,,,jp,b,,,,zh,,,,,,,,
"Kid Chameleon",,28b904000b2863b6760531807760b571f1a5fc1d,,,,,,,1992/03,Sega,"eu,us",,,,,,,,,,,,,
Phelios,,28bfbd44f9ad03c7f51d997440a39f719304e92e,,,,,,,1990/12,Namco,us,,,,,,,,,1,,,,
"Summer Challenge",,28d18ba3d2ac3f8fece0bf652e87d491c565b8df,,,,,,,1993/05,Accolade,us,,,,,,,,,,,,,
"Ys III: Wanderers from Ys",,28dc01d5dde8d569bae3fafce2af55ee9b836454,,,,,,,1991/11/01,"Telenet Japan",jp,,,,,,,,,,,,,
"Master of Monsters",,28f38617911a99504542b30f70c0d9c81996ef65,,,,,,,1991/11,Renovation,us,,,,,,,,,,,,,
"Burning Force",,28fcb1c9b5c72255443ab5bb950a52030baaf409,,,,,,,1990/10,Namco,us,,,,,,,,,,,,,
"NCAA Final Four Basketball",,29021b8c3bbcc62606c692a3de90d4e7a71b6361,,,,,,,1994/12,Mindscape,us,,,,,,,,,,,,,
"Premier Manager",,2916e5ef628e077cde87be873e0ea2507ef5c844,,,,,,,1995/11,Sega,eu,,,,,,,,,,,,,
"Cosmic Spacehead",,2920f1e9f35463cdcc32032e93ee71ce37c6be61,,,,,,,,,eu,,,,,,,,,h3C,,,,
"Tel Tel Stadium",,2924ed0b4266edddbb981f97acb93bbdf90494e6,,,,,,,1990/10/21,Sunsoft,jp,,"Sega Mega Modem",,,,,,,,,,,
"Mary Shelley's Frankenstein",,2927a1d48365f68f89581d4c7d08fc751ec2d731,,,,,,,,,us,,,1,,,,,,,,,,
"Dick Tracy",,292b65a6f82b4e38c5ae17bb0c1d7d7b54635902,,,,,,,,,xw,,,,,,,,,h1C,,,,
@,,292c358e638f76ae8b6b0cad2450e854b23e2dee,,,Cliffhanger,,,,1993/08,"Sony Imagesoft",eu,,,"NTSC GhostlyDark",,,,,,,,,,
@,,292ff56e7f0a209b3b1662c82d7c40a875ceeca5,,,"Sonic Zeta Overdrive",,,,2010/07/06,Mikel,,,,,,,,,,"Sonic the Hedgehog 2",,,,
Pulseman,,29367e4b9ae0fee2d689fdec55533880ebe472f0,,,,,,,1994/07/22,Sega,jp,,,,,,,,,3,,,,
@,,293d99573ee909d8be6ebf42460562010a26b468,,,"Alien Storm",,,,1991/06/28,Sega,,,,,,ru,,,,,,,,
@,,2941ae87e22de10eadd0b7f75bf2e003396d4c99,,,"Crystal's Pony Tale",,,proto,1994/06/06,Sega,us,,,,,,,,,,,,,
"Beyond Oasis",,2944910c07c02eace98c17d78d07bef7859d386a,,,,,,,1995/03,Sega,us,,,,,,,,,,,,,
"NFL Quarterback Club 96",,2948419532a6079404f05348bc4bbf2dd989622d,,,,,,,1995/10/27,"Acclaim Entertainment","eu,us",,,,,,,,,,,,,
"Star Control",,29542060b4443992ff9d9eca6d186d1f459724aa,,,,,,,1991/06,Ballistic,us,b,,,,,,,,,,,,
"Soldiers of Fortune",,29574b834458cee756f3faca83548faf2eed82f2,,,,,,,1993/11,"Renegade - Spectrum HoloByte",us,b,,,,,,,,,,,,
